game_id,video_id,exposure_zone,exposure_time_seconds,average_box_area_pixels,video_url
22500252,e9_MFNNw19w,side-court-led-logo,549.9,6373.67,https://www.youtube.com/watch?v=e9_MFNNw19w
22500252,e9_MFNNw19w,side-court-logo,293.6,773.87,https://www.youtube.com/watch?v=e9_MFNNw19w
22500259,6DnJrpaJA1s,back-court-logo,455.9,3366.67,https://www.youtube.com/watch?v=6DnJrpaJA1s
22500259,6DnJrpaJA1s,basket-logo,445.9,571.68,https://www.youtube.com/watch?v=6DnJrpaJA1s
22500259,6DnJrpaJA1s,side-court-logo,490.2,2780.59,https://www.youtube.com/watch?v=6DnJrpaJA1s
22500259,6DnJrpaJA1s,side-court-led-logo,264.3,3909.7,https://www.youtube.com/watch?v=6DnJrpaJA1s
22500259,6DnJrpaJA1s,mid-court-logo,374.0,4910.54,https://www.youtube.com/watch?v=6DnJrpaJA1s
22500259,v5707CTdRrI,basket-logo,472.3,577.94,https://www.youtube.com/watch?v=v5707CTdRrI
22500259,v5707CTdRrI,back-court-logo,479.5,3406.84,https://www.youtube.com/watch?v=v5707CTdRrI
22500259,v5707CTdRrI,side-court-logo,515.9,2759.11,https://www.youtube.com/watch?v=v5707CTdRrI
22500259,v5707CTdRrI,side-court-led-logo,282.1,3662.95,https://www.youtube.com/watch?v=v5707CTdRrI
22500259,v5707CTdRrI,mid-court-logo,386.3,4832.63,https://www.youtube.com/watch?v=v5707CTdRrI
22500259,cj-MIUR1Tuk,basket-logo,443.2,595.43,https://www.youtube.com/watch?v=cj-MIUR1Tuk
22500259,cj-MIUR1Tuk,back-court-logo,455.8,3395.09,https://www.youtube.com/watch?v=cj-MIUR1Tuk
22500259,cj-MIUR1Tuk,side-court-logo,489.8,2826.18,https://www.youtube.com/watch?v=cj-MIUR1Tuk
22500259,cj-MIUR1Tuk,side-court-led-logo,258.1,4271.28,https://www.youtube.com/watch?v=cj-MIUR1Tuk
22500259,cj-MIUR1Tuk,mid-court-logo,376.4,5003.92,https://www.youtube.com/watch?v=cj-MIUR1Tuk
22500241,PU6NFQTATGA,basket-logo,510.7,377.21,https://www.youtube.com/watch?v=PU6NFQTATGA
22500241,PU6NFQTATGA,side-court-led-logo,539.3,1817.75,https://www.youtube.com/watch?v=PU6NFQTATGA
22500241,PU6NFQTATGA,mid-court-logo,309.9,4088.42,https://www.youtube.com/watch?v=PU6NFQTATGA
22500241,PU6NFQTATGA,back-court-logo,245.8,2094.93,https://www.youtube.com/watch?v=PU6NFQTATGA
22500241,PU6NFQTATGA,side-court-logo,2.6,902.25,https://www.youtube.com/watch?v=PU6NFQTATGA
22500241,t0TkWNnnArU,side-court-led-logo,461.3,2081.25,https://www.youtube.com/watch?v=t0TkWNnnArU
22500241,t0TkWNnnArU,mid-court-logo,251.4,4183.42,https://www.youtube.com/watch?v=t0TkWNnnArU
22500241,t0TkWNnnArU,basket-logo,416.3,389.31,https://www.youtube.com/watch?v=t0TkWNnnArU
22500241,t0TkWNnnArU,back-court-logo,183.1,2117.19,https://www.youtube.com/watch?v=t0TkWNnnArU
22500241,t0TkWNnnArU,side-court-logo,3.2,870.13,https://www.youtube.com/watch?v=t0TkWNnnArU
22500241,FYcwiLb13yA,side-court-led-logo,522.2,1805.84,https://www.youtube.com/watch?v=FYcwiLb13yA
22500241,FYcwiLb13yA,back-court-logo,103.4,1992.7,https://www.youtube.com/watch?v=FYcwiLb13yA
22500241,FYcwiLb13yA,basket-logo,502.8,379.23,https://www.youtube.com/watch?v=FYcwiLb13yA
22500241,FYcwiLb13yA,mid-court-logo,223.5,4261.79,https://www.youtube.com/watch?v=FYcwiLb13yA
22500241,FYcwiLb13yA,side-court-logo,0.3,778.53,https://www.youtube.com/watch?v=FYcwiLb13yA
22500264,oDUSA7mBsds,side-court-led-logo,244.4,5578.35,https://www.youtube.com/watch?v=oDUSA7mBsds
22500264,oDUSA7mBsds,back-court-logo,426.9,3172.98,https://www.youtube.com/watch?v=oDUSA7mBsds
22500264,oDUSA7mBsds,side-court-logo,465.6,2257.68,https://www.youtube.com/watch?v=oDUSA7mBsds
22500264,oDUSA7mBsds,mid-court-logo,270.3,3979.78,https://www.youtube.com/watch?v=oDUSA7mBsds
22500264,oDUSA7mBsds,basket-logo,399.8,603.51,https://www.youtube.com/watch?v=oDUSA7mBsds
22500264,mzY-LOgTwgY,side-court-led-logo,267.5,4786.5,https://www.youtube.com/watch?v=mzY-LOgTwgY
22500264,mzY-LOgTwgY,back-court-logo,435.8,3169.41,https://www.youtube.com/watch?v=mzY-LOgTwgY
22500264,mzY-LOgTwgY,side-court-logo,485.5,2223.44,https://www.youtube.com/watch?v=mzY-LOgTwgY
22500264,mzY-LOgTwgY,basket-logo,420.7,600.56,https://www.youtube.com/watch?v=mzY-LOgTwgY
22500264,mzY-LOgTwgY,mid-court-logo,275.8,4177.71,https://www.youtube.com/watch?v=mzY-LOgTwgY
22500264,A9uYU0gQu0s,side-court-led-logo,303.8,3666.19,https://www.youtube.com/watch?v=A9uYU0gQu0s
22500264,A9uYU0gQu0s,mid-court-logo,314.0,4076.5,https://www.youtube.com/watch?v=A9uYU0gQu0s
22500264,A9uYU0gQu0s,side-court-logo,553.3,2233.24,https://www.youtube.com/watch?v=A9uYU0gQu0s
22500264,A9uYU0gQu0s,back-court-logo,491.9,3244.3,https://www.youtube.com/watch?v=A9uYU0gQu0s
22500264,A9uYU0gQu0s,basket-logo,455.7,590.88,https://www.youtube.com/watch?v=A9uYU0gQu0s
22500242,OhUhLVJOsB8,back-court-logo,479.4,2931.37,https://www.youtube.com/watch?v=OhUhLVJOsB8
22500242,OhUhLVJOsB8,basket-logo,468.6,538.49,https://www.youtube.com/watch?v=OhUhLVJOsB8
22500242,OhUhLVJOsB8,mid-court-logo,326.2,3950.58,https://www.youtube.com/watch?v=OhUhLVJOsB8
22500242,OhUhLVJOsB8,side-court-led-logo,515.9,2683.09,https://www.youtube.com/watch?v=OhUhLVJOsB8
22500242,OhUhLVJOsB8,side-court-logo,512.1,2708.56,https://www.youtube.com/watch?v=OhUhLVJOsB8
22500247,hrykKX3siyY,mid-court-logo,529.7,4437.0,https://www.youtube.com/watch?v=hrykKX3siyY
22500247,hrykKX3siyY,side-court-logo,498.9,2257.35,https://www.youtube.com/watch?v=hrykKX3siyY
22500247,hrykKX3siyY,side-court-led-logo,482.0,3173.97,https://www.youtube.com/watch?v=hrykKX3siyY
22500247,hrykKX3siyY,basket-logo,474.7,319.95,https://www.youtube.com/watch?v=hrykKX3siyY
22500247,hrykKX3siyY,back-court-logo,7.9,1710.42,https://www.youtube.com/watch?v=hrykKX3siyY
22500247,sWOaBXhQ__8,side-court-led-logo,475.2,3018.73,https://www.youtube.com/watch?v=sWOaBXhQ__8
22500247,sWOaBXhQ__8,basket-logo,484.5,317.97,https://www.youtube.com/watch?v=sWOaBXhQ__8
22500247,sWOaBXhQ__8,side-court-logo,494.6,2247.88,https://www.youtube.com/watch?v=sWOaBXhQ__8
22500247,sWOaBXhQ__8,mid-court-logo,522.0,4471.79,https://www.youtube.com/watch?v=sWOaBXhQ__8
22500247,sWOaBXhQ__8,back-court-logo,8.6,1726.17,https://www.youtube.com/watch?v=sWOaBXhQ__8
22500247,oKynUVPuj08,basket-logo,508.8,686.03,https://www.youtube.com/watch?v=oKynUVPuj08
22500247,oKynUVPuj08,side-court-logo,585.3,3770.9,https://www.youtube.com/watch?v=oKynUVPuj08
22500247,oKynUVPuj08,back-court-logo,6.1,4263.85,https://www.youtube.com/watch?v=oKynUVPuj08
22500247,oKynUVPuj08,side-court-led-logo,145.5,8594.59,https://www.youtube.com/watch?v=oKynUVPuj08
22500247,oKynUVPuj08,mid-court-logo,151.5,4494.9,https://www.youtube.com/watch?v=oKynUVPuj08
22500052,HwlS8jVFNiA,basket-logo,436.2,533.91,https://www.youtube.com/watch?v=HwlS8jVFNiA
22500052,HwlS8jVFNiA,side-court-led-logo,374.5,5146.28,https://www.youtube.com/watch?v=HwlS8jVFNiA
22500052,HwlS8jVFNiA,mid-court-logo,47.4,3100.65,https://www.youtube.com/watch?v=HwlS8jVFNiA
22500052,HwlS8jVFNiA,back-court-logo,64.7,1473.31,https://www.youtube.com/watch?v=HwlS8jVFNiA
22500052,HwlS8jVFNiA,side-court-logo,20.3,732.64,https://www.youtube.com/watch?v=HwlS8jVFNiA
22500052,oygBSeFfMfs,side-court-led-logo,417.4,4835.57,https://www.youtube.com/watch?v=oygBSeFfMfs
22500052,oygBSeFfMfs,back-court-logo,92.8,1258.73,https://www.youtube.com/watch?v=oygBSeFfMfs
22500052,oygBSeFfMfs,basket-logo,441.1,527.28,https://www.youtube.com/watch?v=oygBSeFfMfs
22500052,oygBSeFfMfs,mid-court-logo,44.0,3475.12,https://www.youtube.com/watch?v=oygBSeFfMfs
22500052,oygBSeFfMfs,side-court-logo,10.4,856.77,https://www.youtube.com/watch?v=oygBSeFfMfs
22500052,pow0ViaREBM,basket-logo,435.2,546.08,https://www.youtube.com/watch?v=pow0ViaREBM
22500052,pow0ViaREBM,side-court-led-logo,374.4,5013.96,https://www.youtube.com/watch?v=pow0ViaREBM
22500052,pow0ViaREBM,mid-court-logo,53.5,3369.33,https://www.youtube.com/watch?v=pow0ViaREBM
22500052,pow0ViaREBM,back-court-logo,69.3,1415.05,https://www.youtube.com/watch?v=pow0ViaREBM
22500052,pow0ViaREBM,side-court-logo,16.7,739.06,https://www.youtube.com/watch?v=pow0ViaREBM
22500251,R43o7gcue-8,basket-logo,462.2,452.74,https://www.youtube.com/watch?v=R43o7gcue-8
22500251,R43o7gcue-8,side-court-led-logo,488.7,2231.3,https://www.youtube.com/watch?v=R43o7gcue-8
