game_id,video_id,exposure_zone,exposure_seconds,total_detections,total_media_value,qi_score_avg,qi_score_std,size_score_avg,size_score_std,sov_weighted_avg,sov_weighted_std,dist_score_avg,dist_score_std,legi_score_avg,legi_score_std,conf_avg,conf_std,laplacian_avg,laplacian_std,dist_raw_pct_avg,dist_raw_pct_std,area_pct_avg,area_pct_std,video_url
22500175,-Hz12VZN1Zc,mid-court-logo,561.16,3014,521.2591,0.1867,0.2067,0.6006,0.2027,0.9364,0.0883,0.2953,0.2964,0.997,0.0424,0.8952,0.0382,1236.56,394.59,36.57,16.09,2.022,0.993,https://www.youtube.com/watch?v=-Hz12VZN1Zc
22500175,-Hz12VZN1Zc,side-court-logo,563.36,2855,176.2944,0.0666,0.0562,0.2375,0.0255,0.6951,0.1673,0.4141,0.3295,1.0,0.0,0.8605,0.0506,3880.37,991.75,29.56,15.59,0.342,0.071,https://www.youtube.com/watch?v=-Hz12VZN1Zc
22500175,-Hz12VZN1Zc,side-court-led-logo,239.44,1197,123.3021,0.1112,0.1418,0.324,0.191,0.7873,0.1996,0.3357,0.2807,0.9989,0.0282,0.8902,0.058,2308.79,931.18,34.13,15.78,0.813,0.725,https://www.youtube.com/watch?v=-Hz12VZN1Zc
22500175,-X0bjJ9wuwA,mid-court-logo,543.4,3038,1422.7678,0.214,0.2094,0.6068,0.2048,0.9357,0.0905,0.3399,0.2998,0.9969,0.0453,0.8952,0.0335,853.1,280.1,33.92,15.77,2.063,1.025,https://www.youtube.com/watch?v=-X0bjJ9wuwA
22500175,-X0bjJ9wuwA,side-court-led-logo,233.6,1169,419.9618,0.1641,0.1752,0.3795,0.2131,0.811,0.1968,0.4313,0.2993,0.9959,0.0585,0.8871,0.0537,1701.25,696.41,28.83,14.99,1.093,2.365,https://www.youtube.com/watch?v=-X0bjJ9wuwA
22500175,-X0bjJ9wuwA,side-court-logo,543.6,2825,421.9214,0.0682,0.0563,0.2383,0.0246,0.6948,0.1665,0.4207,0.3207,1.0,0.0,0.865,0.0478,2693.56,676.24,29.06,15.14,0.346,0.067,https://www.youtube.com/watch?v=-X0bjJ9wuwA
22500175,-X0bjJ9wuwA,back-court-logo,508.0,2540,1265.4793,0.2276,0.1625,0.451,0.0746,0.9153,0.0257,0.5404,0.3601,1.0,0.0,0.8781,0.0255,1403.33,348.47,24.38,17.43,1.301,0.305,https://www.youtube.com/watch?v=-X0bjJ9wuwA
22500175,-X0bjJ9wuwA,basket-logo,495.6,14036,557.3245,0.0181,0.0299,0.0992,0.1094,0.3992,0.1216,0.3473,0.3003,0.9998,0.0118,0.9086,0.0303,1999.02,766.62,34.74,17.64,0.16,0.082,https://www.youtube.com/watch?v=-X0bjJ9wuwA
22500171,9bzLWf_uQbs,mid-court-logo,363.96,2037,2813.2335,0.2113,0.1979,0.5252,0.2268,0.8536,0.1572,0.3886,0.3047,0.9952,0.0488,0.8555,0.0586,487.21,296.47,31.61,16.45,1.682,1.061,https://www.youtube.com/watch?v=9bzLWf_uQbs
22500171,9bzLWf_uQbs,side-court-led-logo,484.08,3399,2785.9961,0.1254,0.1268,0.3511,0.132,0.7826,0.1254,0.4316,0.3331,0.982,0.1144,0.904,0.0426,831.93,677.77,29.48,16.75,0.934,2.253,https://www.youtube.com/watch?v=9bzLWf_uQbs
22500171,9bzLWf_uQbs,side-court-logo,406.01,2029,1260.8122,0.0951,0.064,0.3155,0.0616,0.771,0.1122,0.4221,0.2966,0.9998,0.0018,0.8162,0.0706,538.15,168.86,28.27,13.33,0.735,1.091,https://www.youtube.com/watch?v=9bzLWf_uQbs
22500171,9bzLWf_uQbs,back-court-logo,452.65,2261,3296.9487,0.2231,0.1586,0.4309,0.089,0.9047,0.0408,0.5425,0.3358,0.9954,0.0379,0.8509,0.0474,429.05,129.6,24.27,16.39,1.218,0.377,https://www.youtube.com/watch?v=9bzLWf_uQbs
22500171,9bzLWf_uQbs,basket-logo,475.27,15251,2505.4819,0.0251,0.0344,0.1241,0.1127,0.4081,0.1387,0.3788,0.2955,0.995,0.0529,0.8917,0.0544,1973.0,1468.37,32.77,17.25,0.185,0.113,https://www.youtube.com/watch?v=9bzLWf_uQbs
22500171,toGsFKpi_Y0,mid-court-logo,379.8,2133,132.1932,0.1958,0.1883,0.5232,0.23,0.854,0.1551,0.3644,0.3053,0.9969,0.0419,0.8568,0.0562,499.99,208.19,32.92,16.61,1.67,1.047,https://www.youtube.com/watch?v=toGsFKpi_Y0
22500171,toGsFKpi_Y0,side-court-led-logo,499.0,3459,129.8728,0.1186,0.126,0.3461,0.1258,0.775,0.1269,0.4174,0.3363,0.981,0.1196,0.9042,0.0454,848.75,610.83,29.98,16.52,0.948,2.265,https://www.youtube.com/watch?v=toGsFKpi_Y0
22500171,toGsFKpi_Y0,side-court-logo,401.0,2012,60.2739,0.0947,0.0609,0.3148,0.0533,0.7606,0.1018,0.4258,0.2939,1.0,0.0005,0.814,0.0703,610.35,198.33,27.82,12.65,0.712,0.243,https://www.youtube.com/watch?v=toGsFKpi_Y0
22500171,toGsFKpi_Y0,back-court-logo,453.8,2269,166.6208,0.232,0.1509,0.4278,0.0768,0.9034,0.0363,0.5737,0.3286,0.9977,0.0187,0.8547,0.0435,506.21,164.16,22.58,15.44,1.205,0.317,https://www.youtube.com/watch?v=toGsFKpi_Y0
22500171,toGsFKpi_Y0,basket-logo,481.0,15799,124.9911,0.025,0.0343,0.1209,0.1128,0.4043,0.1384,0.3909,0.2931,0.9952,0.053,0.8925,0.0527,2099.47,1544.27,31.74,16.45,0.182,0.112,https://www.youtube.com/watch?v=toGsFKpi_Y0
22500171,-Uk7DEtL678,back-court-logo,432.0,2161,93.7293,0.2273,0.1532,0.4217,0.0747,0.9042,0.0393,0.566,0.3397,0.9991,0.0214,0.8509,0.0453,585.78,185.07,23.34,16.39,1.179,0.309,https://www.youtube.com/watch?v=-Uk7DEtL678
22500171,-Uk7DEtL678,mid-court-logo,362.6,2020,74.8951,0.1943,0.1881,0.5239,0.2295,0.8555,0.1576,0.3591,0.3088,0.9973,0.0422,0.8556,0.0569,576.26,237.87,33.7,17.35,1.692,1.568,https://www.youtube.com/watch?v=-Uk7DEtL678
22500171,-Uk7DEtL678,side-court-led-logo,472.8,3247,72.7654,0.1174,0.1197,0.3471,0.1247,0.7858,0.1245,0.4168,0.3362,0.9878,0.0997,0.905,0.0431,1085.76,953.48,30.18,16.7,0.922,2.004,https://www.youtube.com/watch?v=-Uk7DEtL678
22500171,-Uk7DEtL678,basket-logo,462.8,15053,75.1019,0.0261,0.0351,0.1201,0.1127,0.4053,0.1384,0.4063,0.2994,0.9976,0.0339,0.8954,0.0497,2406.0,1715.71,31.49,17.37,0.18,0.112,https://www.youtube.com/watch?v=-Uk7DEtL678
22500171,-Uk7DEtL678,side-court-logo,396.8,1987,34.7888,0.0918,0.0599,0.3163,0.0563,0.7682,0.1036,0.4087,0.2883,0.999,0.0304,0.8099,0.0711,734.77,233.6,28.47,12.36,0.722,0.311,https://www.youtube.com/watch?v=-Uk7DEtL678
22500171,mM26l916GqM,mid-court-logo,109.2,546,9.8238,0.0964,0.1271,0.3956,0.2065,0.7371,0.1689,0.4075,0.3706,0.6342,0.2965,0.8476,0.0747,128.39,67.19,35.26,24.61,1.151,1.532,https://www.youtube.com/watch?v=mM26l916GqM
22500171,mM26l916GqM,side-court-led-logo,282.0,1613,40.7399,0.1353,0.1731,0.4699,0.154,0.8463,0.1217,0.3458,0.3408,0.8541,0.2519,0.8978,0.0529,186.28,73.28,36.58,21.05,1.591,2.829,https://www.youtube.com/watch?v=mM26l916GqM
22500171,mM26l916GqM,basket-logo,422.6,6636,40.3595,0.0326,0.0441,0.2136,0.0862,0.5891,0.1656,0.2829,0.2838,0.8384,0.2763,0.898,0.0591,339.14,251.0,39.92,20.0,0.334,0.169,https://www.youtube.com/watch?v=mM26l916GqM
22500171,mM26l916GqM,side-court-logo,347.4,1741,37.7685,0.1162,0.13,0.4247,0.0965,0.8881,0.1042,0.3954,0.3567,0.7204,0.264,0.806,0.0729,133.46,42.72,32.42,18.82,1.191,0.422,https://www.youtube.com/watch?v=mM26l916GqM
22500171,mM26l916GqM,back-court-logo,256.2,1281,29.5498,0.1235,0.1355,0.7107,0.1244,0.9806,0.0163,0.3575,0.3013,0.5274,0.2687,0.8181,0.0711,107.59,39.05,33.42,16.81,2.59,0.983,https://www.youtube.com/watch?v=mM26l916GqM
22500171,CNnlNc4EBrQ,back-court-logo,245.2,1226,22.3083,0.1154,0.1363,0.6646,0.1264,0.9783,0.0179,0.2816,0.2634,0.5847,0.2531,0.8296,0.0722,116.83,54.28,37.91,17.13,2.286,0.77,https://www.youtube.com/watch?v=CNnlNc4EBrQ
22500171,CNnlNc4EBrQ,mid-court-logo,105.4,527,9.4049,0.1132,0.132,0.4745,0.2018,0.7814,0.153,0.402,0.3238,0.6517,0.3,0.8631,0.0608,128.72,60.46,32.28,19.64,1.505,1.676,https://www.youtube.com/watch?v=CNnlNc4EBrQ
22500171,CNnlNc4EBrQ,side-court-led-logo,255.0,1505,31.6797,0.1335,0.1351,0.4648,0.1714,0.8281,0.1424,0.428,0.3329,0.8208,0.2899,0.8939,0.052,196.31,93.15,30.73,18.53,1.544,1.455,https://www.youtube.com/watch?v=CNnlNc4EBrQ
22500171,CNnlNc4EBrQ,side-court-logo,296.8,1492,29.2212,0.1242,0.112,0.4128,0.0908,0.8826,0.1063,0.4439,0.3484,0.8029,0.2243,0.8184,0.0723,151.27,48.38,29.24,17.5,1.14,0.384,https://www.youtube.com/watch?v=CNnlNc4EBrQ
22500171,CNnlNc4EBrQ,basket-logo,395.4,7701,31.5715,0.026,0.0397,0.2112,0.0978,0.5621,0.1671,0.2171,0.2525,0.8477,0.2699,0.8918,0.0611,336.24,234.4,44.14,19.85,0.348,0.218,https://www.youtube.com/watch?v=CNnlNc4EBrQ
22500035,1IvPfP4ZKEo,back-court-logo,389.39,1946,5241.8974,0.2519,0.176,0.4207,0.1272,0.923,0.0401,0.6102,0.3221,1.0,0.0,0.8815,0.0365,1467.82,551.68,20.83,14.86,1.182,0.547,https://www.youtube.com/watch?v=1IvPfP4ZKEo
22500035,1IvPfP4ZKEo,basket-logo,383.19,12114,3098.5858,0.0239,0.034,0.1217,0.1178,0.4369,0.1625,0.3348,0.2565,0.9977,0.0368,0.8796,0.0693,2482.84,2025.13,33.69,15.01,0.195,0.164,https://www.youtube.com/watch?v=1IvPfP4ZKEo
22500035,1IvPfP4ZKEo,mid-court-logo,141.94,769,1831.4895,0.2228,0.1656,0.4989,0.1241,0.8506,0.0875,0.4857,0.319,0.9999,0.0015,0.7524,0.0786,701.08,233.18,25.81,14.56,1.505,0.555,https://www.youtube.com/watch?v=1IvPfP4ZKEo
22500035,1IvPfP4ZKEo,side-court-led-logo,377.58,2595,3267.934,0.1178,0.1094,0.3572,0.1248,0.7243,0.1168,0.4396,0.3004,0.9935,0.0582,0.8911,0.0553,701.92,397.65,28.16,14.17,0.935,1.262,https://www.youtube.com/watch?v=1IvPfP4ZKEo
22500035,1IvPfP4ZKEo,side-court-logo,407.61,2086,2530.8488,0.1135,0.0789,0.335,0.0618,0.7476,0.0941,0.4614,0.308,1.0,0.0,0.8735,0.0466,2678.44,696.61,26.88,13.77,0.808,0.26,https://www.youtube.com/watch?v=1IvPfP4ZKEo
22500035,5qbjLrqCggw,side-court-logo,495.09,2567,1593.8889,0.1146,0.0803,0.332,0.0579,0.7425,0.0908,0.4696,0.3152,1.0,0.0,0.873,0.0443,2738.36,745.18,26.7,14.27,0.794,0.251,https://www.youtube.com/watch?v=5qbjLrqCggw
22500035,5qbjLrqCggw,back-court-logo,465.26,2327,2938.3117,0.2331,0.1786,0.4107,0.1202,0.9198,0.0391,0.5726,0.3362,1.0,0.0,0.8836,0.0342,1512.84,462.49,22.73,16.13,1.14,0.541,https://www.youtube.com/watch?v=5qbjLrqCggw
22500035,5qbjLrqCggw,side-court-led-logo,467.07,3296,2128.4951,0.1192,0.1077,0.3526,0.1247,0.7281,0.1222,0.4466,0.3021,0.9949,0.0536,0.8888,0.0568,756.27,457.1,27.89,14.26,0.924,1.213,https://www.youtube.com/watch?v=5qbjLrqCggw
22500035,5qbjLrqCggw,mid-court-logo,174.57,951,1191.2919,0.2313,0.1756,0.5051,0.1344,0.8475,0.0967,0.4909,0.3249,1.0,0.0001,0.7609,0.0805,771.82,245.54,26.19,15.89,1.533,0.591,https://www.youtube.com/watch?v=5qbjLrqCggw
22500035,5qbjLrqCggw,basket-logo,451.85,14376,1725.5388,0.0222,0.0332,0.1184,0.1172,0.4313,0.1592,0.3222,0.2606,0.9985,0.0256,0.879,0.0677,2456.13,1826.57,34.77,15.77,0.189,0.155,https://www.youtube.com/watch?v=5qbjLrqCggw
22500035,zjFSFNscWvw,back-court-logo,448.4,2244,282.5897,0.2331,0.1856,0.4217,0.1256,0.9237,0.0404,0.5487,0.3384,1.0,0.0,0.8812,0.0385,1457.57,519.37,23.64,15.99,1.184,0.551,https://www.youtube.com/watch?v=zjFSFNscWvw
22500035,zjFSFNscWvw,side-court-led-logo,445.0,3155,213.9252,0.1255,0.1139,0.3572,0.1299,0.7247,0.121,0.4674,0.3104,0.9912,0.0689,0.8881,0.0563,703.75,413.38,27.13,14.75,1.077,3.568,https://www.youtube.com/watch?v=zjFSFNscWvw
22500035,zjFSFNscWvw,side-court-logo,480.2,2486,158.8684,0.1183,0.0829,0.3345,0.0607,0.7454,0.0941,0.4807,0.3241,1.0,0.0,0.8736,0.0444,2667.75,704.58,26.52,15.08,0.806,0.258,https://www.youtube.com/watch?v=zjFSFNscWvw
22500035,zjFSFNscWvw,mid-court-logo,174.4,954,118.2399,0.2294,0.1623,0.5005,0.1225,0.8492,0.0884,0.5015,0.3126,0.9994,0.0188,0.7611,0.0792,712.88,221.78,25.11,14.3,1.508,0.53,https://www.youtube.com/watch?v=zjFSFNscWvw
22500035,zjFSFNscWvw,basket-logo,434.6,13724,165.4146,0.0223,0.0336,0.1214,0.1164,0.4361,0.1581,0.3094,0.2708,0.9983,0.0275,0.8802,0.0684,2378.63,1901.55,36.02,16.67,0.191,0.152,https://www.youtube.com/watch?v=zjFSFNscWvw
22500035,kbHvvg-qABY,back-court-logo,465.6,2329,112.1661,0.2416,0.1726,0.4185,0.1195,0.9213,0.0409,0.59,0.3287,0.9999,0.0048,0.883,0.0318,1492.18,477.04,21.58,14.94,1.169,0.527,https://www.youtube.com/watch?v=kbHvvg-qABY
22500035,kbHvvg-qABY,basket-logo,459.8,14884,68.6691,0.0231,0.0344,0.1191,0.1163,0.4317,0.1607,0.3306,0.2668,0.9982,0.0294,0.8819,0.0655,2520.5,1953.81,34.51,16.08,0.188,0.146,https://www.youtube.com/watch?v=kbHvvg-qABY
22500035,kbHvvg-qABY,mid-court-logo,159.2,858,38.301,0.224,0.1654,0.4988,0.1282,0.8471,0.093,0.4882,0.314,1.0,0.0006,0.7564,0.0779,727.03,246.07,25.81,14.55,1.505,0.553,https://www.youtube.com/watch?v=kbHvvg-qABY
22500035,kbHvvg-qABY,side-court-led-logo,459.2,3120,74.3935,0.1196,0.112,0.3582,0.1267,0.7225,0.119,0.4434,0.3057,0.9928,0.063,0.8904,0.0576,756.38,429.36,28.0,14.31,1.078,3.579,https://www.youtube.com/watch?v=kbHvvg-qABY
22500035,kbHvvg-qABY,side-court-logo,491.6,2516,58.8295,0.1173,0.0828,0.3398,0.0618,0.7502,0.0925,0.4687,0.3167,1.0,0.0,0.8742,0.046,2715.36,750.2,26.66,14.16,0.828,0.265,https://www.youtube.com/watch?v=kbHvvg-qABY
22500035,s-7Mrz1dVT4,basket-logo,87.69,2660,14.8759,0.0241,0.0334,0.1167,0.1189,0.4382,0.1705,0.3612,0.2589,0.9992,0.0187,0.8795,0.0672,3214.67,2705.66,32.33,14.84,0.197,0.162,https://www.youtube.com/watch?v=s-7Mrz1dVT4
22500035,s-7Mrz1dVT4,back-court-logo,89.29,448,26.56,0.2559,0.1973,0.4193,0.1543,0.9216,0.0473,0.6115,0.3431,0.9933,0.0631,0.8724,0.0494,1528.53,562.07,21.09,16.45,1.513,3.258,https://www.youtube.com/watch?v=s-7Mrz1dVT4
22500035,s-7Mrz1dVT4,side-court-led-logo,87.69,653,18.0241,0.1191,0.1135,0.3564,0.1235,0.7326,0.1269,0.4364,0.3007,0.9893,0.0714,0.8923,0.0536,748.01,571.35,27.99,13.5,0.901,0.548,https://www.youtube.com/watch?v=s-7Mrz1dVT4
22500035,s-7Mrz1dVT4,side-court-logo,93.69,495,11.8878,0.1037,0.0712,0.3274,0.0591,0.734,0.0844,0.4469,0.3053,0.9981,0.0419,0.8672,0.0485,2173.0,601.61,27.23,13.15,0.814,1.126,https://www.youtube.com/watch?v=s-7Mrz1dVT4
22500035,s-7Mrz1dVT4,mid-court-logo,36.04,202,10.3423,0.221,0.1509,0.4917,0.1141,0.8506,0.0707,0.5037,0.308,1.0,0.0001,0.748,0.0783,784.29,318.69,24.78,13.32,1.464,0.477,https://www.youtube.com/watch?v=s-7Mrz1dVT4
22500177,tpHCJxWMS_I,back-court-logo,450.65,2251,5492.9977,0.2203,0.1739,0.448,0.1016,0.9635,0.0223,0.4927,0.3525,1.0,0.0,0.8573,0.0437,2088.71,578.89,27.68,18.71,1.289,0.431,https://www.youtube.com/watch?v=tpHCJxWMS_I
22500177,tpHCJxWMS_I,basket-logo,437.64,9824,3097.3852,0.0285,0.0372,0.1364,0.1128,0.4732,0.1495,0.3383,0.2686,0.9997,0.013,0.8722,0.0693,2457.13,1668.86,34.8,17.16,0.202,0.124,https://www.youtube.com/watch?v=tpHCJxWMS_I
22500177,tpHCJxWMS_I,side-court-led-logo,440.44,2203,6238.5958,0.2557,0.2526,0.5725,0.2259,0.8839,0.1067,0.3989,0.3411,0.9856,0.1061,0.8911,0.0551,1514.92,689.83,31.53,17.47,2.271,4.053,https://www.youtube.com/watch?v=tpHCJxWMS_I
22500177,tpHCJxWMS_I,side-court-logo,474.47,2386,1971.3266,0.0746,0.0594,0.2659,0.0336,0.7492,0.1385,0.4081,0.3293,1.0,0.0,0.8649,0.0496,4313.61,1142.39,30.06,15.93,0.488,0.13,https://www.youtube.com/watch?v=tpHCJxWMS_I
22500177,tpHCJxWMS_I,mid-court-logo,251.05,1445,2619.2785,0.1637,0.1565,0.4602,0.2082,0.7638,0.2224,0.4539,0.3098,0.9943,0.0612,0.8328,0.0791,689.44,327.47,28.31,16.01,1.371,0.911,https://www.youtube.com/watch?v=tpHCJxWMS_I
22500177,vKHiMX9PL64,side-court-led-logo,438.2,2195,214.4582,0.2472,0.2579,0.5655,0.2261,0.8806,0.1055,0.3911,0.351,0.9802,0.1269,0.8892,0.0581,1517.38,668.65,32.21,17.99,2.388,4.943,https://www.youtube.com/watch?v=vKHiMX9PL64
22500177,vKHiMX9PL64,side-court-logo,465.8,2354,67.3323,0.0724,0.0601,0.2665,0.0371,0.7468,0.1375,0.3954,0.331,1.0,0.0,0.861,0.0506,4808.32,1347.24,30.72,15.97,0.494,0.135,https://www.youtube.com/watch?v=vKHiMX9PL64
22500177,vKHiMX9PL64,mid-court-logo,239.4,1377,85.7672,0.1576,0.1528,0.4527,0.2087,0.7488,0.2295,0.4545,0.3152,0.9955,0.051,0.8344,0.0749,750.15,416.39,28.55,16.71,1.346,0.944,https://www.youtube.com/watch?v=vKHiMX9PL64
22500177,vKHiMX9PL64,back-court-logo,441.2,2206,204.0978,0.2341,0.1737,0.4427,0.0915,0.9614,0.0217,0.5257,0.3536,1.0,0.0,0.8571,0.042,2408.7,585.34,25.83,17.98,1.264,0.38,https://www.youtube.com/watch?v=vKHiMX9PL64
22500177,vKHiMX9PL64,basket-logo,443.8,10647,121.5867,0.0289,0.0386,0.1388,0.1197,0.4738,0.1553,0.3446,0.2702,0.9974,0.046,0.8758,0.0664,2753.82,1962.81,34.53,17.22,0.217,0.279,https://www.youtube.com/watch?v=vKHiMX9PL64
22500177,411FG_9AaDA,back-court-logo,444.2,2221,107.3593,0.2368,0.1653,0.4353,0.0872,0.9588,0.0226,0.548,0.3449,1.0,0.0,0.8552,0.0449,2532.51,598.47,24.51,17.15,1.235,0.36,https://www.youtube.com/watch?v=411FG_9AaDA
22500177,411FG_9AaDA,basket-logo,448.4,11264,69.1495,0.0301,0.04,0.1379,0.1194,0.4698,0.1548,0.3598,0.2743,0.9982,0.038,0.8758,0.0669,3071.86,1975.76,33.5,16.81,0.215,0.212,https://www.youtube.com/watch?v=411FG_9AaDA
22500177,411FG_9AaDA,mid-court-logo,217.4,1230,40.2606,0.1603,0.1533,0.4683,0.2059,0.7727,0.225,0.4431,0.3096,0.9949,0.06,0.8343,0.0742,872.18,416.72,28.88,16.07,1.42,1.145,https://www.youtube.com/watch?v=411FG_9AaDA
22500177,411FG_9AaDA,side-court-led-logo,426.0,2132,97.9209,0.225,0.2453,0.536,0.2281,0.8718,0.1184,0.3639,0.3395,0.982,0.1173,0.8891,0.0582,1817.95,798.39,33.45,17.7,2.038,3.56,https://www.youtube.com/watch?v=411FG_9AaDA
22500177,411FG_9AaDA,side-court-logo,454.6,2288,32.5896,0.0698,0.0587,0.2642,0.0346,0.7499,0.1401,0.3881,0.3346,1.0,0.0,0.8565,0.0535,4989.4,1336.34,31.25,16.41,0.481,0.128,https://www.youtube.com/watch?v=411FG_9AaDA
22500168,qq_Q3y1qrFw,side-court-led-logo,465.26,2324,1366.7259,0.1972,0.2514,0.4722,0.2264,0.8006,0.1516,0.3692,0.3498,0.9799,0.1257,0.9018,0.0477,806.23,442.84,33.66,18.37,1.599,2.573,https://www.youtube.com/watch?v=qq_Q3y1qrFw
22500168,qq_Q3y1qrFw,mid-court-logo,485.48,2715,1583.5692,0.1956,0.1991,0.5819,0.2134,0.853,0.1316,0.3599,0.3177,0.9968,0.0389,0.8881,0.0426,569.23,286.64,33.1,16.35,1.921,1.01,https://www.youtube.com/watch?v=qq_Q3y1qrFw
22500168,qq_Q3y1qrFw,side-court-logo,509.51,2722,1202.8032,0.1482,0.0929,0.3757,0.0541,0.8794,0.0675,0.4526,0.2844,1.0,0.0,0.8896,0.0288,1240.28,321.62,26.48,11.95,0.987,0.227,https://www.youtube.com/watch?v=qq_Q3y1qrFw
22500168,qq_Q3y1qrFw,basket-logo,450.65,12379,479.2593,0.013,0.0325,0.0481,0.092,0.4873,0.1253,0.3962,0.3137,0.996,0.0458,0.8922,0.0491,1033.12,1371.81,32.72,18.52,0.122,0.104,https://www.youtube.com/watch?v=qq_Q3y1qrFw
22500168,qq_Q3y1qrFw,back-court-logo,1.2,6,2.0958,0.1171,0.1049,0.3273,0.0485,0.8921,0.1356,0.3597,0.245,1.0,0.0,0.7278,0.0518,2073.35,1084.98,29.49,9.44,0.772,0.217,https://www.youtube.com/watch?v=qq_Q3y1qrFw
22500168,ax-RP6t2H-Q,mid-court-logo,475.6,2685,108.8093,0.1948,0.1994,0.6053,0.2094,0.8679,0.1309,0.3526,0.314,0.9967,0.0425,0.8849,0.0466,632.08,293.01,33.8,16.81,2.029,0.992,https://www.youtube.com/watch?v=ax-RP6t2H-Q
22500168,ax-RP6t2H-Q,side-court-logo,507.2,2724,84.8973,0.1498,0.0989,0.3758,0.0647,0.881,0.0738,0.4566,0.2976,0.9982,0.0422,0.8871,0.0329,1358.99,405.44,26.63,13.14,1.024,0.997,https://www.youtube.com/watch?v=ax-RP6t2H-Q
22500168,ax-RP6t2H-Q,side-court-led-logo,456.0,2280,93.6998,0.1975,0.2484,0.4811,0.2251,0.8163,0.1406,0.3675,0.345,0.9831,0.1193,0.9047,0.0446,932.85,512.11,34.1,18.92,1.659,2.648,https://www.youtube.com/watch?v=ax-RP6t2H-Q
22500168,ax-RP6t2H-Q,basket-logo,448.8,12309,31.4072,0.0123,0.0319,0.0463,0.0923,0.4866,0.1287,0.396,0.3176,0.9959,0.0495,0.8957,0.0435,1247.05,1452.68,32.4,18.09,0.123,0.135,https://www.youtube.com/watch?v=ax-RP6t2H-Q
22500168,ax-RP6t2H-Q,back-court-logo,1.8,9,0.2312,0.1235,0.107,0.3284,0.0617,0.9158,0.1207,0.4146,0.2982,0.9995,0.0014,0.6987,0.0687,2203.52,1057.42,27.75,12.81,0.77,0.289,https://www.youtube.com/watch?v=ax-RP6t2H-Q
22500162,WewqMd8SGdA,back-court-logo,428.83,2161,11242.4991,0.3778,0.2572,0.7004,0.1157,0.9445,0.0234,0.5514,0.3461,0.9995,0.0134,0.8901,0.0309,1215.92,587.85,23.76,16.49,2.446,1.052,https://www.youtube.com/watch?v=WewqMd8SGdA
22500162,WewqMd8SGdA,basket-logo,422.22,13028,3462.8669,0.0193,0.0282,0.1203,0.1146,0.3467,0.1384,0.3587,0.2878,0.9988,0.0288,0.8984,0.0478,2211.42,1181.78,33.83,17.25,0.182,0.185,https://www.youtube.com/watch?v=WewqMd8SGdA
22500162,WewqMd8SGdA,mid-court-logo,422.82,2284,4020.8068,0.1278,0.1258,0.3908,0.0917,0.8395,0.082,0.3729,0.3563,1.0,0.0,0.8999,0.0332,2456.21,735.67,33.2,18.44,1.065,0.547,https://www.youtube.com/watch?v=WewqMd8SGdA
22500162,WewqMd8SGdA,side-court-led-logo,460.46,3481,5624.0812,0.1173,0.1144,0.3765,0.1412,0.7131,0.1205,0.421,0.3054,0.9566,0.1861,0.9071,0.0425,712.17,420.89,29.04,14.6,1.07,2.405,https://www.youtube.com/watch?v=WewqMd8SGdA
22500162,WewqMd8SGdA,side-court-logo,467.47,2368,4538.9664,0.1392,0.0765,0.3844,0.0669,0.7403,0.0547,0.4994,0.2669,0.9989,0.0286,0.8959,0.0281,2957.96,689.66,24.65,11.49,1.078,1.24,https://www.youtube.com/watch?v=WewqMd8SGdA
22500168,MBUzk9wz4xU,basket-logo,500.8,13964,16.1711,0.0124,0.0315,0.0482,0.0931,0.4857,0.1258,0.3838,0.3184,0.9951,0.0567,0.8945,0.046,1023.92,1232.52,33.4,18.72,0.123,0.127,https://www.youtube.com/watch?v=MBUzk9wz4xU
22500168,MBUzk9wz4xU,mid-court-logo,504.4,2691,46.5136,0.1852,0.2053,0.588,0.2142,0.8487,0.1371,0.344,0.3317,0.9943,0.0563,0.8908,0.0423,515.73,178.57,34.61,17.68,1.948,0.995,https://www.youtube.com/watch?v=MBUzk9wz4xU
22500168,MBUzk9wz4xU,side-court-led-logo,486.6,2433,35.7478,0.1574,0.1949,0.443,0.2029,0.7866,0.1477,0.3414,0.3339,0.9791,0.126,0.9038,0.0484,826.13,453.3,35.45,18.69,1.485,3.143,https://www.youtube.com/watch?v=MBUzk9wz4xU
22500168,MBUzk9wz4xU,side-court-logo,537.0,2750,40.596,0.1582,0.0977,0.3865,0.0619,0.8847,0.0663,0.4766,0.2974,0.9975,0.0498,0.8929,0.0217,1101.05,236.88,25.92,13.21,1.076,0.958,https://www.youtube.com/watch?v=MBUzk9wz4xU
22500168,MBUzk9wz4xU,back-court-logo,0.2,1,0.0345,0.3698,0.0,0.4189,0.0,0.9319,0.0,0.9473,0.0,1.0,0.0,0.606,0.0,653.31,0.0,6.58,0.0,1.173,0.0,https://www.youtube.com/watch?v=MBUzk9wz4xU
22500162,uRHFLl50vs0,back-court-logo,455.6,2305,530.7065,0.3664,0.2598,0.6926,0.1249,0.9426,0.0261,0.5361,0.344,0.9998,0.0046,0.8895,0.0324,1222.89,657.63,24.24,16.25,2.413,0.949,https://www.youtube.com/watch?v=uRHFLl50vs0
22500162,uRHFLl50vs0,basket-logo,447.6,13702,160.5973,0.0187,0.0273,0.1203,0.1134,0.3479,0.138,0.3406,0.2813,0.9992,0.0228,0.8983,0.0488,2027.78,1072.45,34.31,16.42,0.18,0.131,https://www.youtube.com/watch?v=uRHFLl50vs0
