game_id,video_id,exposure_zone,exposure_seconds,total_detections,total_media_value,qi_score_avg,qi_score_std,size_score_avg,size_score_std,sov_weighted_avg,sov_weighted_std,dist_score_avg,dist_score_std,legi_score_avg,legi_score_std,conf_avg,conf_std,laplacian_avg,laplacian_std,dist_raw_pct_avg,dist_raw_pct_std,area_pct_avg,area_pct_std,video_url
22401090,NkXc81UUahM,back-court-logo,481.4,2407,77.1564,0.2422,0.1549,0.4398,0.0806,0.8955,0.0343,0.5961,0.3361,1.0,0.0,0.8804,0.02,1696.94,402.44,21.35,15.38,1.26,0.413,https://www.youtube.com/watch?v=NkXc81UUahM
22401090,NkXc81UUahM,basket-logo,470.0,14488,41.6593,0.0217,0.0318,0.1155,0.1128,0.383,0.1271,0.4004,0.3019,0.9999,0.0089,0.9118,0.0319,2655.5,1509.73,31.17,16.31,0.177,0.115,https://www.youtube.com/watch?v=NkXc81UUahM
22401090,NkXc81UUahM,mid-court-logo,428.4,2394,74.3739,0.2348,0.2132,0.6072,0.2436,0.9245,0.1072,0.3726,0.2899,1.0,0.0005,0.8774,0.0676,1193.5,509.4,31.2,14.08,2.172,1.311,https://www.youtube.com/watch?v=NkXc81UUahM
22401090,NkXc81UUahM,side-court-led-logo,510.4,3825,74.8475,0.1479,0.1123,0.3376,0.1141,0.8891,0.1303,0.4721,0.285,0.9824,0.1189,0.9177,0.0382,1628.89,1011.25,26.24,13.13,0.915,2.834,https://www.youtube.com/watch?v=NkXc81UUahM
22401090,NkXc81UUahM,side-court-logo,2.2,11,0.2005,0.1377,0.1681,0.5827,0.3809,0.8407,0.1466,0.4194,0.2429,0.7602,0.3833,0.695,0.0936,472.65,305.33,27.84,10.28,9.487,10.225,https://www.youtube.com/watch?v=NkXc81UUahM
22401087,y_4h2X_ldKY,mid-court-logo,334.13,1806,321.6846,0.1808,0.1495,0.5004,0.1784,0.824,0.1594,0.4172,0.3064,0.9935,0.0511,0.86,0.0687,490.67,268.42,29.55,15.25,1.527,0.819,https://www.youtube.com/watch?v=y_4h2X_ldKY
22401087,y_4h2X_ldKY,side-court-led-logo,314.91,1573,363.0166,0.2342,0.2436,0.5128,0.2544,0.8075,0.1473,0.4467,0.3286,0.9949,0.0554,0.8849,0.0589,755.4,413.31,29.08,16.78,2.11,4.398,https://www.youtube.com/watch?v=y_4h2X_ldKY
22401087,y_4h2X_ldKY,side-court-logo,513.71,2645,310.583,0.1192,0.0935,0.341,0.0617,0.8948,0.1056,0.3986,0.3059,1.0,0.0,0.8939,0.0271,1771.85,677.6,29.85,14.4,0.839,0.249,https://www.youtube.com/watch?v=y_4h2X_ldKY
22401087,y_4h2X_ldKY,back-court-logo,488.29,2439,838.103,0.3487,0.2559,0.6188,0.1412,0.9471,0.0271,0.5516,0.353,1.0,0.0002,0.8857,0.0241,879.49,263.27,24.23,17.56,2.056,0.727,https://www.youtube.com/watch?v=y_4h2X_ldKY
22401087,y_4h2X_ldKY,basket-logo,471.47,14897,336.6863,0.0229,0.0308,0.1373,0.1117,0.4005,0.1328,0.3323,0.2758,0.9632,0.1309,0.8986,0.0513,836.71,698.29,35.03,16.94,0.2,0.127,https://www.youtube.com/watch?v=y_4h2X_ldKY
22401111,9zCHqcabIk4,back-court-logo,458.8,2294,134.8594,0.2703,0.1991,0.4924,0.0926,0.9424,0.0272,0.5451,0.3592,1.0,0.0001,0.8909,0.0266,1530.71,340.45,24.88,18.49,1.472,0.381,https://www.youtube.com/watch?v=9zCHqcabIk4
22401111,9zCHqcabIk4,mid-court-logo,250.6,1458,80.0354,0.2524,0.1931,0.6041,0.2275,0.8881,0.117,0.4535,0.2944,1.0,0.0008,0.8794,0.0459,891.5,409.35,27.62,14.49,2.094,1.177,https://www.youtube.com/watch?v=9zCHqcabIk4
22401111,9zCHqcabIk4,side-court-led-logo,142.6,713,35.5264,0.2291,0.1959,0.5014,0.2424,0.8335,0.1706,0.5237,0.3201,0.9582,0.1766,0.8799,0.055,821.98,593.37,25.16,16.02,2.058,5.637,https://www.youtube.com/watch?v=9zCHqcabIk4
22401111,9zCHqcabIk4,side-court-logo,475.6,3114,66.0244,0.0975,0.0854,0.2744,0.0561,0.8325,0.2233,0.4236,0.3223,1.0,0.0,0.8866,0.0355,2691.84,904.11,29.58,15.98,0.546,0.183,https://www.youtube.com/watch?v=9zCHqcabIk4
22401111,9zCHqcabIk4,basket-logo,438.2,13265,70.6319,0.0245,0.0314,0.1468,0.1115,0.431,0.1406,0.3131,0.2676,0.9982,0.037,0.91,0.0359,2233.74,1745.36,36.14,17.08,0.211,0.157,https://www.youtube.com/watch?v=9zCHqcabIk4
22401111,6m1SZpKnxYU,back-court-logo,444.6,2223,3600.3937,0.2654,0.1981,0.4934,0.0885,0.9421,0.0268,0.537,0.3631,0.9997,0.012,0.8907,0.0279,1486.69,323.73,25.35,18.72,1.482,0.541,https://www.youtube.com/watch?v=6m1SZpKnxYU
22401111,6m1SZpKnxYU,basket-logo,426.4,12872,1911.121,0.0243,0.0318,0.1469,0.1115,0.4303,0.1411,0.3115,0.2705,0.9981,0.0373,0.9101,0.0352,2176.66,1693.46,36.56,17.55,0.211,0.16,https://www.youtube.com/watch?v=6m1SZpKnxYU
22401111,6m1SZpKnxYU,side-court-logo,452.4,2860,1764.5549,0.1011,0.0877,0.2771,0.0574,0.8454,0.2175,0.4267,0.326,1.0,0.0,0.8892,0.0323,2554.85,878.86,29.46,16.14,0.561,0.184,https://www.youtube.com/watch?v=6m1SZpKnxYU
22401111,6m1SZpKnxYU,mid-court-logo,235.6,1322,2010.2944,0.2492,0.1943,0.6079,0.2329,0.8941,0.1138,0.442,0.2956,0.9997,0.0082,0.8775,0.0514,854.63,402.72,28.21,14.77,2.121,1.193,https://www.youtube.com/watch?v=6m1SZpKnxYU
22401111,6m1SZpKnxYU,side-court-led-logo,125.4,627,812.9268,0.2125,0.1904,0.4862,0.2472,0.8324,0.1735,0.5143,0.3272,0.9392,0.2132,0.8825,0.0538,702.23,504.84,25.74,16.43,1.931,5.086,https://www.youtube.com/watch?v=6m1SZpKnxYU
22401100,E07_YjIRulo,back-court-logo,539.54,2698,74916.0783,0.295,0.2121,0.5688,0.1188,0.9225,0.03,0.5355,0.3336,1.0,0.0,0.8919,0.021,1659.92,394.47,24.14,15.53,1.814,0.592,https://www.youtube.com/watch?v=E07_YjIRulo
22401100,E07_YjIRulo,basket-logo,528.93,19871,29560.6482,0.0158,0.0267,0.102,0.1141,0.3285,0.142,0.3344,0.2815,1.0,0.0022,0.9059,0.0403,3538.61,2276.04,34.52,16.24,0.163,0.133,https://www.youtube.com/watch?v=E07_YjIRulo
22401100,E07_YjIRulo,mid-court-logo,451.65,2467,43331.793,0.1866,0.1692,0.5412,0.2185,0.8084,0.2011,0.4028,0.302,1.0,0.0,0.8535,0.057,1587.59,563.59,30.06,14.65,1.728,0.975,https://www.youtube.com/watch?v=E07_YjIRulo
22401100,E07_YjIRulo,side-court-led-logo,489.29,2444,43847.4249,0.1906,0.2076,0.4791,0.1974,0.7905,0.1465,0.3839,0.3137,0.9979,0.0339,0.8936,0.0503,896.48,425.53,31.43,15.65,1.52,1.103,https://www.youtube.com/watch?v=E07_YjIRulo
22401100,E07_YjIRulo,side-court-logo,557.96,3202,35962.3043,0.1193,0.0843,0.3384,0.0671,0.762,0.1728,0.4775,0.3091,1.0,0.0,0.8702,0.0559,2368.42,582.13,26.11,13.72,0.829,0.267,https://www.youtube.com/watch?v=E07_YjIRulo
22401100,85cFaxwx7wk,mid-court-logo,381.6,2206,9010.07,0.1793,0.1578,0.4977,0.2121,0.7621,0.1962,0.4377,0.3172,1.0,0.0006,0.8647,0.0526,1459.15,411.87,28.45,15.02,1.55,0.99,https://www.youtube.com/watch?v=85cFaxwx7wk
22401100,85cFaxwx7wk,side-court-led-logo,460.2,2301,10852.4797,0.207,0.226,0.507,0.2171,0.7901,0.145,0.3918,0.3338,0.9926,0.0678,0.8899,0.0574,741.22,367.28,31.47,16.69,1.954,3.887,https://www.youtube.com/watch?v=85cFaxwx7wk
22401100,85cFaxwx7wk,side-court-logo,534.8,3192,7672.4061,0.1055,0.0816,0.3345,0.0658,0.7557,0.1853,0.4379,0.3111,1.0,0.0,0.8696,0.0582,1918.34,501.63,28.2,14.53,0.807,0.277,https://www.youtube.com/watch?v=85cFaxwx7wk
22401100,85cFaxwx7wk,back-court-logo,505.8,2529,18269.9751,0.3171,0.2304,0.5784,0.1304,0.9253,0.0312,0.5566,0.3511,1.0,0.0009,0.8916,0.02,1288.44,330.77,23.68,16.92,1.871,0.675,https://www.youtube.com/watch?v=85cFaxwx7wk
22401100,85cFaxwx7wk,basket-logo,492.4,18414,7688.1013,0.0183,0.0302,0.1042,0.1155,0.3319,0.1455,0.3639,0.2963,0.9996,0.0144,0.9064,0.0402,2668.75,1666.55,33.64,17.25,0.169,0.142,https://www.youtube.com/watch?v=85cFaxwx7wk
22401085,2qk5yiC8HiE,mid-court-logo,484.48,2658,559.191,0.1729,0.1879,0.5839,0.2337,0.8491,0.1429,0.3251,0.3106,0.9992,0.0247,0.8912,0.0356,1283.9,414.19,34.57,15.93,1.955,1.13,https://www.youtube.com/watch?v=2qk5yiC8HiE
22401085,2qk5yiC8HiE,side-court-led-logo,431.23,2154,397.6338,0.1517,0.2029,0.4349,0.2133,0.7772,0.1497,0.3286,0.323,0.9889,0.0973,0.897,0.0444,1532.42,1044.03,35.05,16.89,1.32,1.132,https://www.youtube.com/watch?v=2qk5yiC8HiE
22401085,2qk5yiC8HiE,side-court-logo,497.1,2596,389.9913,0.1235,0.08,0.3294,0.0489,0.8222,0.0808,0.4666,0.3071,0.9989,0.028,0.8921,0.0307,2416.69,588.98,26.21,13.3,0.811,0.683,https://www.youtube.com/watch?v=2qk5yiC8HiE
22401085,2qk5yiC8HiE,back-court-logo,461.86,2307,558.8385,0.1991,0.1206,0.3691,0.0436,0.8889,0.0336,0.6021,0.3472,1.0,0.0,0.8777,0.0268,1617.7,424.47,21.48,16.26,0.962,0.176,https://www.youtube.com/watch?v=2qk5yiC8HiE
22401085,2qk5yiC8HiE,basket-logo,455.05,14713,286.7811,0.016,0.0305,0.0813,0.1124,0.3902,0.1371,0.3997,0.3025,0.9984,0.0328,0.9038,0.0336,2321.46,2084.52,31.73,17.13,0.165,0.219,https://www.youtube.com/watch?v=2qk5yiC8HiE
22401088,uBSp5IHM-k4,side-court-logo,540.34,2810,1937.9966,0.1319,0.0957,0.3391,0.052,0.9905,0.0193,0.4123,0.3065,1.0,0.0,0.9018,0.0216,3729.24,952.19,29.47,14.71,0.83,0.212,https://www.youtube.com/watch?v=uBSp5IHM-k4
22401088,uBSp5IHM-k4,side-court-led-logo,259.46,1296,1001.8965,0.1478,0.1484,0.3589,0.1815,0.9629,0.0473,0.3913,0.3058,0.9934,0.0638,0.8867,0.0595,822.6,422.8,31.34,15.98,0.945,1.166,https://www.youtube.com/watch?v=uBSp5IHM-k4
22401088,uBSp5IHM-k4,back-court-logo,505.71,2526,4349.943,0.3293,0.2513,0.6288,0.1022,0.9421,0.0165,0.5209,0.3661,1.0,0.0,0.8973,0.0207,1269.66,260.74,25.88,18.67,2.058,0.475,https://www.youtube.com/watch?v=uBSp5IHM-k4
22401088,uBSp5IHM-k4,basket-logo,495.9,11531,1529.4706,0.0254,0.0288,0.172,0.0931,0.4323,0.1225,0.3039,0.2885,0.9962,0.0438,0.9142,0.0302,2486.58,1529.5,38.03,18.99,0.215,0.09,https://www.youtube.com/watch?v=uBSp5IHM-k4
22401088,uBSp5IHM-k4,mid-court-logo,2.2,11,2.1091,0.0367,0.0964,0.3669,0.148,0.8398,0.1686,0.1918,0.2074,0.5751,0.4585,0.7369,0.0781,156.91,145.9,46.89,20.03,0.912,0.641,https://www.youtube.com/watch?v=uBSp5IHM-k4
22401101,OFTDtOvPaAc,back-court-logo,432.2,2161,7185.3865,0.3464,0.2683,0.6688,0.1107,0.9516,0.018,0.5155,0.3652,0.9997,0.0118,0.9076,0.0238,1479.4,355.35,25.89,18.34,2.293,0.73,https://www.youtube.com/watch?v=OFTDtOvPaAc
22401101,OFTDtOvPaAc,basket-logo,428.0,11628,2448.07,0.0219,0.0303,0.1357,0.1099,0.3962,0.1189,0.3186,0.2872,0.9989,0.0274,0.9106,0.0307,3796.13,2085.71,36.51,17.91,0.19,0.281,https://www.youtube.com/watch?v=OFTDtOvPaAc
22401101,OFTDtOvPaAc,mid-court-logo,417.0,2362,4119.5705,0.1817,0.1791,0.4354,0.1527,0.8501,0.123,0.4135,0.3509,0.9996,0.0202,0.8952,0.0338,1147.09,413.06,30.92,17.9,1.242,0.624,https://www.youtube.com/watch?v=OFTDtOvPaAc
22401101,OFTDtOvPaAc,side-court-led-logo,461.8,3095,4012.3578,0.135,0.1256,0.361,0.1375,0.8335,0.1328,0.4353,0.3087,0.9979,0.0345,0.8994,0.0428,1190.41,658.52,28.6,14.84,1.013,2.382,https://www.youtube.com/watch?v=OFTDtOvPaAc
22401101,OFTDtOvPaAc,side-court-logo,1.8,9,20.4858,0.2371,0.1807,0.5925,0.3651,0.7902,0.3053,0.3596,0.1707,0.9998,0.0004,0.7401,0.0789,642.9,404.38,31.28,12.17,2.227,1.433,https://www.youtube.com/watch?v=OFTDtOvPaAc
22401084,durnvf88l0E,mid-court-logo,407.6,2143,169.4049,0.1931,0.181,0.5728,0.2015,0.8908,0.0987,0.3799,0.3411,0.9998,0.006,0.8926,0.0517,1231.31,488.4,33.38,18.97,1.927,1.449,https://www.youtube.com/watch?v=durnvf88l0E
22401084,durnvf88l0E,side-court-led-logo,317.8,1589,131.8795,0.2027,0.2196,0.4551,0.2223,0.8405,0.1721,0.4038,0.3301,0.9855,0.1065,0.8987,0.0433,800.92,498.37,32.09,18.53,1.407,1.137,https://www.youtube.com/watch?v=durnvf88l0E
22401084,durnvf88l0E,side-court-logo,505.4,2618,151.6419,0.1415,0.1091,0.4053,0.0754,0.9237,0.0736,0.3988,0.3053,0.999,0.0289,0.8991,0.0189,2710.18,777.55,29.97,14.5,1.135,0.837,https://www.youtube.com/watch?v=durnvf88l0E
22401084,durnvf88l0E,back-court-logo,460.6,2304,316.2302,0.3353,0.2705,0.6549,0.1252,0.9401,0.0305,0.5056,0.3749,1.0,0.0,0.8916,0.0276,1769.86,441.66,27.26,19.68,2.206,0.638,https://www.youtube.com/watch?v=durnvf88l0E
22401084,durnvf88l0E,basket-logo,441.8,11508,121.7429,0.0258,0.0325,0.1478,0.1123,0.3681,0.1377,0.3582,0.287,0.9986,0.0355,0.9069,0.0439,2420.79,1241.01,34.42,18.14,0.216,0.139,https://www.youtube.com/watch?v=durnvf88l0E
22401101,YMLN3RjsJqM,side-court-led-logo,469.8,3166,123.0542,0.1381,0.1284,0.3613,0.1373,0.8352,0.1314,0.4432,0.3104,0.9982,0.0312,0.8984,0.0422,1262.66,677.18,28.14,14.7,1.004,2.491,https://www.youtube.com/watch?v=YMLN3RjsJqM
22401101,YMLN3RjsJqM,mid-court-logo,424.8,2416,125.4338,0.1845,0.1806,0.4344,0.1535,0.8496,0.1223,0.4211,0.3508,0.9999,0.0024,0.8944,0.0346,1186.41,425.13,30.49,17.75,1.236,0.633,https://www.youtube.com/watch?v=YMLN3RjsJqM
22401101,YMLN3RjsJqM,back-court-logo,435.6,2178,212.6022,0.3469,0.2701,0.6703,0.1116,0.9519,0.0183,0.5139,0.3661,1.0,0.0012,0.9074,0.0212,1533.17,363.51,25.99,18.41,2.304,0.748,https://www.youtube.com/watch?v=YMLN3RjsJqM
22401101,YMLN3RjsJqM,basket-logo,431.4,11724,71.5299,0.0217,0.0299,0.1351,0.1101,0.3968,0.1193,0.3133,0.2834,0.9987,0.0271,0.9103,0.032,3942.36,2136.49,36.84,17.94,0.19,0.267,https://www.youtube.com/watch?v=YMLN3RjsJqM
22401101,YMLN3RjsJqM,side-court-logo,2.2,11,1.0624,0.3433,0.3587,0.4975,0.3324,0.7435,0.3046,0.5335,0.3729,0.9928,0.0228,0.7333,0.0876,906.64,665.84,27.01,21.82,1.661,1.504,https://www.youtube.com/watch?v=YMLN3RjsJqM
22401099,68bqp3fatHI,back-court-logo,442.0,2212,1783.8421,0.2793,0.2271,0.533,0.1196,0.9383,0.0239,0.5124,0.3646,1.0,0.0,0.892,0.0292,1645.22,520.8,25.97,18.21,1.65,0.522,https://www.youtube.com/watch?v=68bqp3fatHI
22401099,68bqp3fatHI,basket-logo,433.8,7957,784.4898,0.0341,0.0354,0.1815,0.0876,0.4914,0.1342,0.3303,0.2975,0.9997,0.0117,0.912,0.0312,2207.35,1219.02,35.87,18.08,0.224,0.093,https://www.youtube.com/watch?v=68bqp3fatHI
22401099,68bqp3fatHI,side-court-logo,475.8,2447,1122.3122,0.1589,0.1083,0.3799,0.0666,0.9199,0.0774,0.4751,0.3229,1.0,0.0,0.886,0.0318,2560.96,712.26,26.4,14.61,1.006,0.269,https://www.youtube.com/watch?v=68bqp3fatHI
22401099,68bqp3fatHI,mid-court-logo,373.2,2173,1454.6144,0.2318,0.1969,0.6169,0.2399,0.8643,0.1534,0.409,0.3127,0.9999,0.0036,0.8825,0.0506,1747.1,689.63,30.06,15.67,2.16,1.225,https://www.youtube.com/watch?v=68bqp3fatHI
22401099,68bqp3fatHI,side-court-led-logo,346.8,1734,1096.7101,0.2191,0.2148,0.475,0.2332,0.8203,0.1477,0.454,0.3298,0.9941,0.0613,0.889,0.0521,1474.58,967.76,28.27,16.31,1.781,3.731,https://www.youtube.com/watch?v=68bqp3fatHI
2022400521,s0ivZLAbeic,mid-court-logo,69.4,361,1.3909,0.032,0.0536,0.4153,0.1295,0.7675,0.0934,0.3718,0.3311,0.2743,0.3388,0.8568,0.0635,72.39,56.02,32.24,16.33,1.141,0.544,https://www.youtube.com/watch?v=s0ivZLAbeic
2022400521,s0ivZLAbeic,side-court-led-logo,56.4,282,6.999,0.2063,0.2069,0.5651,0.2851,0.8039,0.1571,0.3555,0.2729,0.9624,0.1259,0.8909,0.0621,362.55,217.99,31.59,13.76,2.299,3.273,https://www.youtube.com/watch?v=s0ivZLAbeic
2022400521,s0ivZLAbeic,side-court-logo,86.2,444,10.2914,0.1926,0.1094,0.4317,0.0662,0.9487,0.0616,0.4699,0.2653,0.9978,0.0164,0.8851,0.0383,286.75,59.89,25.64,11.14,1.226,0.255,https://www.youtube.com/watch?v=s0ivZLAbeic
2022400521,s0ivZLAbeic,back-court-logo,6.2,31,0.5751,0.1542,0.1117,0.7798,0.1192,0.9785,0.0158,0.3871,0.2157,0.5229,0.2136,0.771,0.0853,102.21,19.1,30.08,11.7,2.845,0.604,https://www.youtube.com/watch?v=s0ivZLAbeic
2022400521,s0ivZLAbeic,basket-logo,53.6,608,1.1369,0.0155,0.0212,0.1736,0.0841,0.6504,0.1424,0.353,0.2153,0.3694,0.3639,0.8216,0.0689,183.26,882.67,31.75,12.75,0.182,0.068,https://www.youtube.com/watch?v=s0ivZLAbeic
22401099,r9i21uEMU3E,mid-court-logo,478.48,5224,94.5842,0.1557,0.1569,0.5064,0.1909,0.7959,0.1606,0.3892,0.3173,0.946,0.1716,0.8783,0.0507,1217.42,730.89,31.58,16.44,1.58,0.92,https://www.youtube.com/watch?v=r9i21uEMU3E
22401099,r9i21uEMU3E,side-court-led-logo,473.87,2373,49.1593,0.1781,0.2019,0.4679,0.2164,0.7501,0.1092,0.3927,0.3383,0.998,0.0328,0.8973,0.0471,1542.06,1014.91,31.99,17.49,1.719,3.128,https://www.youtube.com/watch?v=r9i21uEMU3E
22401099,r9i21uEMU3E,side-court-logo,490.49,2574,43.6568,0.1458,0.0866,0.3307,0.0514,0.8442,0.0864,0.5276,0.3054,0.9997,0.0112,0.8849,0.0335,3494.34,938.46,23.75,13.25,0.795,0.2,https://www.youtube.com/watch?v=r9i21uEMU3E
22401099,r9i21uEMU3E,back-court-logo,447.45,2238,58.5645,0.225,0.169,0.4403,0.076,0.9197,0.0259,0.53,0.3599,0.9992,0.0176,0.8849,0.0237,1987.44,528.38,24.48,16.96,1.258,0.318,https://www.youtube.com/watch?v=r9i21uEMU3E
22401099,r9i21uEMU3E,basket-logo,433.43,8163,25.3158,0.0267,0.0349,0.134,0.1082,0.4638,0.1282,0.3645,0.3122,0.9973,0.0452,0.9121,0.0285,2437.62,1778.37,33.54,17.27,0.189,0.097,https://www.youtube.com/watch?v=r9i21uEMU3E
22401075,stYxyfgiBBA,mid-court-logo,482.2,2597,37.5828,0.1436,0.1531,0.4617,0.1825,0.8559,0.1383,0.3413,0.3215,0.9999,0.0016,0.8806,0.051,788.7,273.18,34.44,17.07,1.353,0.757,https://www.youtube.com/watch?v=stYxyfgiBBA
22401075,stYxyfgiBBA,side-court-led-logo,345.8,1730,26.6958,0.1531,0.1852,0.4081,0.2039,0.8097,0.1569,0.3741,0.3255,1.0,0.0,0.8833,0.0573,732.38,270.03,32.75,17.22,1.161,1.028,https://www.youtube.com/watch?v=stYxyfgiBBA
22401075,stYxyfgiBBA,side-court-logo,530.6,2748,25.5237,0.0922,0.0653,0.2774,0.0312,0.8214,0.1109,0.4264,0.3117,1.0,0.0,0.8823,0.0217,3693.26,940.18,28.62,14.44,0.544,0.127,https://www.youtube.com/watch?v=stYxyfgiBBA
22401075,stYxyfgiBBA,back-court-logo,501.0,2505,58.3391,0.2311,0.1545,0.4169,0.0706,0.8983,0.0345,0.5899,0.3492,1.0,0.0,0.8843,0.0214,1990.77,382.42,21.96,16.5,1.16,0.288,https://www.youtube.com/watch?v=stYxyfgiBBA
22401075,stYxyfgiBBA,basket-logo,488.6,14201,36.3899,0.0254,0.0338,0.1383,0.1144,0.4214,0.1299,0.3681,0.2988,0.9922,0.0622,0.8832,0.0567,1172.05,788.36,33.52,17.49,0.218,0.148,https://www.youtube.com/watch?v=stYxyfgiBBA
22401079,gIjzHabEvWY,basket-logo,475.4,10609,4627.4249,0.0379,0.045,0.1592,0.111,0.6005,0.1539,0.3623,0.3014,0.9985,0.0311,0.9173,0.0312,1382.65,634.8,33.68,17.4,0.232,0.223,https://www.youtube.com/watch?v=gIjzHabEvWY
22401079,gIjzHabEvWY,side-court-led-logo,299.2,1497,3366.7908,0.1957,0.21,0.4345,0.2274,0.7752,0.1697,0.4434,0.3187,0.9762,0.1212,0.8926,0.0555,607.79,347.05,28.73,15.99,1.437,2.4,https://www.youtube.com/watch?v=gIjzHabEvWY
22401079,gIjzHabEvWY,side-court-logo,519.6,2626,4651.3986,0.1541,0.1046,0.3795,0.0417,0.9401,0.0568,0.4451,0.3086,1.0,0.0,0.897,0.0173,856.14,194.8,27.42,13.72,1.006,0.173,https://www.youtube.com/watch?v=gIjzHabEvWY
22401079,gIjzHabEvWY,mid-court-logo,355.8,1879,5746.351,0.266,0.2364,0.6335,0.2825,0.8668,0.1219,0.4015,0.3092,0.9775,0.0993,0.8773,0.0589,666.48,409.17,30.79,16.16,2.717,2.803,https://www.youtube.com/watch?v=gIjzHabEvWY
22401079,gIjzHabEvWY,back-court-logo,0.4,2,5.9531,0.2589,0.0062,0.3746,0.0241,0.8908,0.0062,0.7799,0.0633,1.0,0.0,0.6863,0.0227,845.62,24.34,14.0,2.32,0.986,0.103,https://www.youtube.com/watch?v=gIjzHabEvWY
22401097,Cw0ccFD-s4g,back-court-logo,432.8,2164,1328.3787,0.2876,0.2013,0.5314,0.086,0.9541,0.0216,0.5532,0.358,0.9997,0.0125,0.8945,0.029,927.72,238.1,24.24,17.88,1.634,0.372,https://www.youtube.com/watch?v=Cw0ccFD-s4g
22401097,Cw0ccFD-s4g,basket-logo,420.0,11362,669.2968,0.0276,0.0348,0.1386,0.1109,0.4317,0.1653,0.3689,0.2839,0.9933,0.0603,0.8922,0.0577,1091.47,1007.59,33.24,17.16,0.191,0.13,https://www.youtube.com/watch?v=Cw0ccFD-s4g
22401097,Cw0ccFD-s4g,mid-court-logo,399.0,2255,911.5329,0.1894,0.1986,0.464,0.1942,0.8417,0.1341,0.3986,0.3487,0.9233,0.2055,0.8739,0.0491,352.8,181.58,32.01,18.38,1.41,1.491,https://www.youtube.com/watch?v=Cw0ccFD-s4g
22401097,Cw0ccFD-s4g,side-court-led-logo,498.2,3274,904.7,0.1294,0.1241,0.4483,0.1553,0.7513,0.1016,0.4198,0.2964,0.8858,0.2624,0.9089,0.0399,416.12,339.06,28.88,13.98,1.388,2.113,https://www.youtube.com/watch?v=Cw0ccFD-s4g
22401097,Cw0ccFD-s4g,side-court-logo,476.2,2400,538.577,0.1051,0.0736,0.3639,0.0602,0.6715,0.0477,0.4351,0.2955,0.9996,0.0162,0.8501,0.0465,949.17,245.8,27.81,13.23,0.938,0.247,https://www.youtube.com/watch?v=Cw0ccFD-s4g
22401093,ViH4kuOuNxY,back-court-logo,426.6,2133,14501.7576,0.3635,0.268,0.6774,0.1244,0.9519,0.0199,0.537,0.3584,0.9999,0.003,0.898,0.0216,1176.46,321.45,24.94,17.97,2.338,0.728,https://www.youtube.com/watch?v=ViH4kuOuNxY
22401093,ViH4kuOuNxY,basket-logo,419.6,11534,4254.2391,0.0197,0.0279,0.1168,0.1108,0.381,0.1184,0.343,0.2913,0.9996,0.0106,0.9132,0.0261,3574.02,2165.17,34.76,17.41,0.177,0.093,https://www.youtube.com/watch?v=ViH4kuOuNxY
22401093,ViH4kuOuNxY,mid-court-logo,330.6,1821,6516.4378,0.1913,0.1798,0.5713,0.2255,0.8155,0.1858,0.3958,0.3154,0.999,0.0313,0.8562,0.0641,1419.14,566.62,30.72,15.8,1.892,1.075,https://www.youtube.com/watch?v=ViH4kuOuNxY
22401093,ViH4kuOuNxY,side-court-led-logo,369.2,1846,7292.3676,0.2112,0.2192,0.523,0.2107,0.8009,0.1427,0.4054,0.3291,0.9869,0.0841,0.8967,0.0527,739.81,410.71,30.57,16.34,2.097,5.155,https://www.youtube.com/watch?v=ViH4kuOuNxY
22401093,ViH4kuOuNxY,side-court-logo,439.4,2250,5224.7978,0.1241,0.095,0.354,0.0636,0.8122,0.1211,0.4424,0.3202,0.9996,0.0199,0.8823,0.0404,1925.51,490.71,28.01,14.94,0.893,0.293,https://www.youtube.com/watch?v=ViH4kuOuNxY
22401093,OBURG4kP8B4,back-court-logo,420.2,2105,782.2605,0.3456,0.2524,0.664,0.1203,0.9466,0.0207,0.5287,0.3474,0.9994,0.0154,0.896,0.02,1026.32,280.99,25.1,17.17,2.268,0.7,https://www.youtube.com/watch?v=OBURG4kP8B4
22401093,OBURG4kP8B4,basket-logo,413.6,11618,222.957,0.0178,0.026,0.1156,0.1106,0.3775,0.1146,0.3268,0.2833,0.9991,0.0228,0.9126,0.0271,2830.81,1489.6,35.54,17.29,0.176,0.09,https://www.youtube.com/watch?v=OBURG4kP8B4
22401093,OBURG4kP8B4,mid-court-logo,320.2,1698,353.6368,0.1937,0.1711,0.5779,0.2272,0.8195,0.187,0.4011,0.3096,1.0,0.0016,0.8532,0.0677,1331.78,420.0,30.17,15.13,1.938,1.228,https://www.youtube.com/watch?v=OBURG4kP8B4
22401093,OBURG4kP8B4,side-court-led-logo,357.8,1789,384.9754,0.2002,0.2084,0.498,0.1933,0.7886,0.1399,0.4073,0.3277,0.9871,0.0852,0.8977,0.0464,659.27,356.39,30.49,16.19,1.852,3.909,https://www.youtube.com/watch?v=OBURG4kP8B4
22401093,OBURG4kP8B4,side-court-logo,421.2,2129,294.9929,0.1289,0.0925,0.3601,0.0658,0.8074,0.1214,0.4589,0.3186,1.0,0.0,0.8799,0.047,1803.96,450.93,26.93,14.41,0.92,0.27,https://www.youtube.com/watch?v=OBURG4kP8B4
