game_id,video_id,exposure_zone,exposure_time_seconds,avg_area_pct,avg_dist_ref_pct,video_url
22500060,kueCaaARFGg,back-court-logo,488.49,1.8768,22.1,https://www.youtube.com/watch?v=kueCaaARFGg
22500060,kueCaaARFGg,side-court-led-logo,242.04,1.0876,31.02,https://www.youtube.com/watch?v=kueCaaARFGg
22500060,kueCaaARFGg,mid-court-logo,407.81,0.6923,29.78,https://www.youtube.com/watch?v=kueCaaARFGg
22500060,kueCaaARFGg,side-court-logo,407.21,0.2086,27.37,https://www.youtube.com/watch?v=kueCaaARFGg
22500060,kueCaaARFGg,basket-logo,510.71,0.1745,33.76,https://www.youtube.com/watch?v=kueCaaARFGg
22500060,NN6twZWhwG4,basket-logo,510.4,0.178,34.97,https://www.youtube.com/watch?v=NN6twZWhwG4
22500060,NN6twZWhwG4,back-court-logo,497.2,1.9431,23.53,https://www.youtube.com/watch?v=NN6twZWhwG4
22500060,NN6twZWhwG4,mid-court-logo,387.2,0.6221,29.22,https://www.youtube.com/watch?v=NN6twZWhwG4
22500060,NN6twZWhwG4,side-court-led-logo,217.0,1.0068,29.43,https://www.youtube.com/watch?v=NN6twZWhwG4
22500060,NN6twZWhwG4,side-court-logo,451.2,0.1922,26.83,https://www.youtube.com/watch?v=NN6twZWhwG4
22500065,hNBnYDehPR4,basket-logo,485.69,0.1495,34.86,https://www.youtube.com/watch?v=hNBnYDehPR4
22500065,hNBnYDehPR4,side-court-led-logo,410.41,1.6295,35.33,https://www.youtube.com/watch?v=hNBnYDehPR4
22500065,hNBnYDehPR4,side-court-logo,417.82,0.9278,23.44,https://www.youtube.com/watch?v=hNBnYDehPR4
22500065,hNBnYDehPR4,mid-court-logo,117.92,1.1356,33.58,https://www.youtube.com/watch?v=hNBnYDehPR4
22500065,hNBnYDehPR4,back-court-logo,2.2,1.1216,24.84,https://www.youtube.com/watch?v=hNBnYDehPR4
22500065,cUlObixvDgk,basket-logo,485.2,0.1479,35.83,https://www.youtube.com/watch?v=cUlObixvDgk
22500065,cUlObixvDgk,mid-court-logo,149.4,1.0784,33.81,https://www.youtube.com/watch?v=cUlObixvDgk
22500065,cUlObixvDgk,side-court-led-logo,426.0,1.5911,34.48,https://www.youtube.com/watch?v=cUlObixvDgk
22500065,cUlObixvDgk,side-court-logo,389.6,0.8889,21.96,https://www.youtube.com/watch?v=cUlObixvDgk
22500065,cUlObixvDgk,back-court-logo,0.6,1.1649,27.38,https://www.youtube.com/watch?v=cUlObixvDgk
22500065,yv-rxMKIzrs,side-court-led-logo,455.66,1.7027,33.49,https://www.youtube.com/watch?v=yv-rxMKIzrs
22500065,yv-rxMKIzrs,mid-court-logo,134.13,1.1084,32.12,https://www.youtube.com/watch?v=yv-rxMKIzrs
22500065,yv-rxMKIzrs,basket-logo,482.68,0.1376,36.28,https://www.youtube.com/watch?v=yv-rxMKIzrs
22500065,yv-rxMKIzrs,back-court-logo,1.2,0.8893,26.58,https://www.youtube.com/watch?v=yv-rxMKIzrs
22500065,yv-rxMKIzrs,side-court-logo,413.21,0.8239,22.92,https://www.youtube.com/watch?v=yv-rxMKIzrs
22500283,BVh7hy034jE,side-court-led-logo,518.52,1.0308,26.35,https://www.youtube.com/watch?v=BVh7hy034jE
22500283,BVh7hy034jE,mid-court-logo,432.63,2.0935,31.67,https://www.youtube.com/watch?v=BVh7hy034jE
22500283,BVh7hy034jE,back-court-logo,486.29,1.5467,21.6,https://www.youtube.com/watch?v=BVh7hy034jE
22500283,BVh7hy034jE,basket-logo,475.08,0.2037,33.52,https://www.youtube.com/watch?v=BVh7hy034jE
22500283,BVh7hy034jE,side-court-logo,1.4,2.4331,24.73,https://www.youtube.com/watch?v=BVh7hy034jE
22500283,4rmq3mvMq8Q,basket-logo,481.2,0.2046,33.07,https://www.youtube.com/watch?v=4rmq3mvMq8Q
22500283,4rmq3mvMq8Q,side-court-led-logo,547.4,1.0883,26.88,https://www.youtube.com/watch?v=4rmq3mvMq8Q
22500283,4rmq3mvMq8Q,mid-court-logo,442.6,2.2025,30.7,https://www.youtube.com/watch?v=4rmq3mvMq8Q
22500283,4rmq3mvMq8Q,back-court-logo,498.6,1.5472,21.57,https://www.youtube.com/watch?v=4rmq3mvMq8Q
22500283,4rmq3mvMq8Q,side-court-logo,0.2,0.2605,34.82,https://www.youtube.com/watch?v=4rmq3mvMq8Q
22500066,7H3KuLLvC-Q,side-court-led-logo,262.8,1.2371,32.38,https://www.youtube.com/watch?v=7H3KuLLvC-Q
22500066,7H3KuLLvC-Q,basket-logo,521.0,0.194,34.67,https://www.youtube.com/watch?v=7H3KuLLvC-Q
22500066,7H3KuLLvC-Q,back-court-logo,526.6,1.5196,22.41,https://www.youtube.com/watch?v=7H3KuLLvC-Q
22500066,7H3KuLLvC-Q,mid-court-logo,329.0,1.633,31.88,https://www.youtube.com/watch?v=7H3KuLLvC-Q
22500066,7H3KuLLvC-Q,side-court-logo,441.6,0.3357,25.16,https://www.youtube.com/watch?v=7H3KuLLvC-Q
22500066,AsM337iPb1A,basket-logo,575.38,0.1863,34.73,https://www.youtube.com/watch?v=AsM337iPb1A
22500066,AsM337iPb1A,side-court-led-logo,309.51,1.284,30.8,https://www.youtube.com/watch?v=AsM337iPb1A
22500066,AsM337iPb1A,back-court-logo,573.57,1.5041,22.96,https://www.youtube.com/watch?v=AsM337iPb1A
22500066,AsM337iPb1A,mid-court-logo,478.88,1.6661,31.64,https://www.youtube.com/watch?v=AsM337iPb1A
22500066,AsM337iPb1A,side-court-logo,497.9,0.2887,24.92,https://www.youtube.com/watch?v=AsM337iPb1A
22500066,rlAWAdN2-z0,side-court-led-logo,232.0,2.5945,23.88,https://www.youtube.com/watch?v=rlAWAdN2-z0
22500066,rlAWAdN2-z0,back-court-logo,368.8,2.2417,31.3,https://www.youtube.com/watch?v=rlAWAdN2-z0
22500066,rlAWAdN2-z0,mid-court-logo,281.4,2.3109,26.34,https://www.youtube.com/watch?v=rlAWAdN2-z0
22500066,rlAWAdN2-z0,basket-logo,355.4,0.235,40.0,https://www.youtube.com/watch?v=rlAWAdN2-z0
22500066,rlAWAdN2-z0,side-court-logo,379.4,0.3077,27.71,https://www.youtube.com/watch?v=rlAWAdN2-z0
22500063,lNF-un1_kX0,side-court-led-logo,539.94,0.8195,29.47,https://www.youtube.com/watch?v=lNF-un1_kX0
22500063,lNF-un1_kX0,basket-logo,471.67,0.262,35.99,https://www.youtube.com/watch?v=lNF-un1_kX0
22500063,lNF-un1_kX0,back-court-logo,501.5,1.3342,22.97,https://www.youtube.com/watch?v=lNF-un1_kX0
22500063,lNF-un1_kX0,mid-court-logo,358.76,1.6467,31.57,https://www.youtube.com/watch?v=lNF-un1_kX0
22500063,lNF-un1_kX0,side-court-logo,536.34,0.7343,18.59,https://www.youtube.com/watch?v=lNF-un1_kX0
22500063,H_A3BdP9S-o,side-court-led-logo,461.46,1.2273,28.95,https://www.youtube.com/watch?v=H_A3BdP9S-o
22500063,H_A3BdP9S-o,side-court-logo,447.25,0.7338,18.33,https://www.youtube.com/watch?v=H_A3BdP9S-o
22500063,H_A3BdP9S-o,mid-court-logo,312.91,1.763,30.32,https://www.youtube.com/watch?v=H_A3BdP9S-o
22500063,H_A3BdP9S-o,back-court-logo,406.21,1.3597,23.6,https://www.youtube.com/watch?v=H_A3BdP9S-o
22500063,H_A3BdP9S-o,basket-logo,370.57,0.2539,35.95,https://www.youtube.com/watch?v=H_A3BdP9S-o
22500063,mGP8I2kiIDM,side-court-led-logo,548.8,0.7905,28.92,https://www.youtube.com/watch?v=mGP8I2kiIDM
22500063,mGP8I2kiIDM,basket-logo,486.0,0.2639,37.51,https://www.youtube.com/watch?v=mGP8I2kiIDM
22500063,mGP8I2kiIDM,side-court-logo,545.6,0.7308,17.96,https://www.youtube.com/watch?v=mGP8I2kiIDM
22500063,mGP8I2kiIDM,back-court-logo,514.6,1.3948,23.92,https://www.youtube.com/watch?v=mGP8I2kiIDM
22500063,mGP8I2kiIDM,mid-court-logo,353.8,1.6486,30.22,https://www.youtube.com/watch?v=mGP8I2kiIDM
22500061,rmxnw8MwBcQ,basket-logo,446.2,0.1942,33.06,https://www.youtube.com/watch?v=rmxnw8MwBcQ
22500061,rmxnw8MwBcQ,side-court-led-logo,464.0,0.8045,29.47,https://www.youtube.com/watch?v=rmxnw8MwBcQ
22500061,rmxnw8MwBcQ,back-court-logo,432.0,0.793,22.5,https://www.youtube.com/watch?v=rmxnw8MwBcQ
22500061,rmxnw8MwBcQ,side-court-logo,406.0,0.8179,26.27,https://www.youtube.com/watch?v=rmxnw8MwBcQ
22500061,rmxnw8MwBcQ,mid-court-logo,434.0,1.8924,36.31,https://www.youtube.com/watch?v=rmxnw8MwBcQ
22500061,25yX6iPZ-do,basket-logo,476.28,0.186,34.27,https://www.youtube.com/watch?v=25yX6iPZ-do
22500061,25yX6iPZ-do,side-court-led-logo,496.3,0.7399,27.5,https://www.youtube.com/watch?v=25yX6iPZ-do
22500061,25yX6iPZ-do,side-court-logo,447.45,0.7726,25.61,https://www.youtube.com/watch?v=25yX6iPZ-do
22500061,25yX6iPZ-do,mid-court-logo,473.47,1.8674,35.45,https://www.youtube.com/watch?v=25yX6iPZ-do
22500061,25yX6iPZ-do,back-court-logo,462.46,0.8053,24.33,https://www.youtube.com/watch?v=25yX6iPZ-do
22500061,dDUlb-MHIy8,basket-logo,465.0,0.1849,34.23,https://www.youtube.com/watch?v=dDUlb-MHIy8
22500061,dDUlb-MHIy8,side-court-led-logo,473.8,0.7272,28.57,https://www.youtube.com/watch?v=dDUlb-MHIy8
22500061,dDUlb-MHIy8,back-court-logo,456.0,0.7912,23.42,https://www.youtube.com/watch?v=dDUlb-MHIy8
22500061,dDUlb-MHIy8,mid-court-logo,452.4,1.9518,36.04,https://www.youtube.com/watch?v=dDUlb-MHIy8
22500061,dDUlb-MHIy8,side-court-logo,428.6,0.8085,25.9,https://www.youtube.com/watch?v=dDUlb-MHIy8
22500069,mWtLRDAo9ew,side-court-led-logo,539.94,0.997,26.52,https://www.youtube.com/watch?v=mWtLRDAo9ew
22500069,mWtLRDAo9ew,side-court-logo,511.51,1.0818,24.19,https://www.youtube.com/watch?v=mWtLRDAo9ew
22500069,mWtLRDAo9ew,mid-court-logo,425.23,1.2665,30.91,https://www.youtube.com/watch?v=mWtLRDAo9ew
22500069,mWtLRDAo9ew,back-court-logo,473.07,1.1118,20.53,https://www.youtube.com/watch?v=mWtLRDAo9ew
22500069,mWtLRDAo9ew,basket-logo,461.46,0.1836,29.76,https://www.youtube.com/watch?v=mWtLRDAo9ew
22500069,lXik1iQvrGA,side-court-led-logo,493.4,1.0255,25.75,https://www.youtube.com/watch?v=lXik1iQvrGA
22500069,lXik1iQvrGA,mid-court-logo,362.2,1.353,29.23,https://www.youtube.com/watch?v=lXik1iQvrGA
22500069,lXik1iQvrGA,side-court-logo,457.8,1.0483,23.44,https://www.youtube.com/watch?v=lXik1iQvrGA
22500069,lXik1iQvrGA,back-court-logo,442.2,1.086,20.49,https://www.youtube.com/watch?v=lXik1iQvrGA
22500069,lXik1iQvrGA,basket-logo,438.2,0.1833,30.92,https://www.youtube.com/watch?v=lXik1iQvrGA
22500069,ztE3j_zl8o0,side-court-led-logo,572.4,2.0304,31.81,https://www.youtube.com/watch?v=ztE3j_zl8o0
22500069,ztE3j_zl8o0,basket-logo,556.8,0.3354,33.35,https://www.youtube.com/watch?v=ztE3j_zl8o0
22500069,ztE3j_zl8o0,back-court-logo,503.0,2.2947,23.43,https://www.youtube.com/watch?v=ztE3j_zl8o0
22500069,ztE3j_zl8o0,side-court-logo,548.6,1.7376,27.41,https://www.youtube.com/watch?v=ztE3j_zl8o0
22500069,ztE3j_zl8o0,mid-court-logo,71.6,3.6277,29.61,https://www.youtube.com/watch?v=ztE3j_zl8o0
22500069,yMslapiIbIM,side-court-led-logo,472.6,2.0256,29.57,https://www.youtube.com/watch?v=yMslapiIbIM
22500069,yMslapiIbIM,basket-logo,434.6,0.3059,35.78,https://www.youtube.com/watch?v=yMslapiIbIM
22500069,yMslapiIbIM,back-court-logo,372.0,2.0216,24.14,https://www.youtube.com/watch?v=yMslapiIbIM
22500069,yMslapiIbIM,side-court-logo,410.4,1.6059,26.34,https://www.youtube.com/watch?v=yMslapiIbIM
22500069,yMslapiIbIM,mid-court-logo,66.0,2.5602,27.3,https://www.youtube.com/watch?v=yMslapiIbIM
22500293,nMSeev6dfyY,side-court-logo,536.34,0.9871,26.23,https://www.youtube.com/watch?v=nMSeev6dfyY
22500293,nMSeev6dfyY,side-court-led-logo,309.91,1.1558,27.93,https://www.youtube.com/watch?v=nMSeev6dfyY
22500293,nMSeev6dfyY,mid-court-logo,365.77,2.1279,27.71,https://www.youtube.com/watch?v=nMSeev6dfyY
22500293,nMSeev6dfyY,basket-logo,489.89,0.2042,37.45,https://www.youtube.com/watch?v=nMSeev6dfyY
22500293,nMSeev6dfyY,back-court-logo,501.7,1.6341,26.23,https://www.youtube.com/watch?v=nMSeev6dfyY
22500293,h3QmNrwZwpc,side-court-logo,526.2,1.0358,27.26,https://www.youtube.com/watch?v=h3QmNrwZwpc
22500293,h3QmNrwZwpc,back-court-logo,501.6,1.7587,25.27,https://www.youtube.com/watch?v=h3QmNrwZwpc
22500293,h3QmNrwZwpc,side-court-led-logo,266.2,1.1605,28.07,https://www.youtube.com/watch?v=h3QmNrwZwpc
22500293,h3QmNrwZwpc,mid-court-logo,361.2,2.0841,28.06,https://www.youtube.com/watch?v=h3QmNrwZwpc
22500293,h3QmNrwZwpc,basket-logo,490.2,0.2219,36.76,https://www.youtube.com/watch?v=h3QmNrwZwpc
22500293,P7YXtX-Zv6k,side-court-logo,502.8,1.0247,24.57,https://www.youtube.com/watch?v=P7YXtX-Zv6k
22500293,P7YXtX-Zv6k,side-court-led-logo,260.6,1.2574,26.67,https://www.youtube.com/watch?v=P7YXtX-Zv6k
22500293,P7YXtX-Zv6k,mid-court-logo,351.6,1.9076,27.18,https://www.youtube.com/watch?v=P7YXtX-Zv6k
22500293,P7YXtX-Zv6k,back-court-logo,468.4,1.6796,25.65,https://www.youtube.com/watch?v=P7YXtX-Zv6k
22500293,P7YXtX-Zv6k,basket-logo,456.8,0.2199,37.3,https://www.youtube.com/watch?v=P7YXtX-Zv6k
22500293,F_SsquCmSSU,side-court-led-logo,52.2,2.8582,33.67,https://www.youtube.com/watch?v=F_SsquCmSSU
22500293,F_SsquCmSSU,side-court-logo,439.6,1.6392,31.36,https://www.youtube.com/watch?v=F_SsquCmSSU
22500293,F_SsquCmSSU,mid-court-logo,147.6,1.4966,25.27,https://www.youtube.com/watch?v=F_SsquCmSSU
22500293,F_SsquCmSSU,back-court-logo,430.6,3.96,31.13,https://www.youtube.com/watch?v=F_SsquCmSSU
22500293,F_SsquCmSSU,basket-logo,427.6,0.3985,39.89,https://www.youtube.com/watch?v=F_SsquCmSSU
22500293,aHrB4wRN0NI,basket-logo,466.6,0.357,37.92,https://www.youtube.com/watch?v=aHrB4wRN0NI
22500293,aHrB4wRN0NI,side-court-logo,482.6,1.5268,32.92,https://www.youtube.com/watch?v=aHrB4wRN0NI
22500293,aHrB4wRN0NI,back-court-logo,448.4,3.4713,26.79,https://www.youtube.com/watch?v=aHrB4wRN0NI
22500293,aHrB4wRN0NI,mid-court-logo,145.0,1.6174,34.84,https://www.youtube.com/watch?v=aHrB4wRN0NI
22500293,aHrB4wRN0NI,side-court-led-logo,64.0,3.1172,37.54,https://www.youtube.com/watch?v=aHrB4wRN0NI
22500281,gshsVsBgUd4,basket-logo,490.6,0.2265,37.53,https://www.youtube.com/watch?v=gshsVsBgUd4
22500281,gshsVsBgUd4,mid-court-logo,479.4,2.4354,35.28,https://www.youtube.com/watch?v=gshsVsBgUd4
22500281,gshsVsBgUd4,back-court-logo,499.6,2.1168,24.8,https://www.youtube.com/watch?v=gshsVsBgUd4
22500281,gshsVsBgUd4,side-court-led-logo,202.0,1.0634,33.03,https://www.youtube.com/watch?v=gshsVsBgUd4
22500281,gshsVsBgUd4,side-court-logo,9.4,0.2031,45.55,https://www.youtube.com/watch?v=gshsVsBgUd4
22500078,c8znCPLB0VA,mid-court-logo,471.07,1.4235,31.77,https://www.youtube.com/watch?v=c8znCPLB0VA
22500078,c8znCPLB0VA,side-court-led-logo,316.92,1.3336,28.77,https://www.youtube.com/watch?v=c8znCPLB0VA
22500078,c8znCPLB0VA,side-court-logo,469.27,0.559,24.52,https://www.youtube.com/watch?v=c8znCPLB0VA
22500078,c8znCPLB0VA,back-court-logo,493.49,1.6932,26.11,https://www.youtube.com/watch?v=c8znCPLB0VA
22500078,c8znCPLB0VA,basket-logo,484.68,0.194,34.85,https://www.youtube.com/watch?v=c8znCPLB0VA
22500078,Q6E36KVpcF8,side-court-led-logo,173.8,7.3777,24.17,https://www.youtube.com/watch?v=Q6E36KVpcF8
22500078,Q6E36KVpcF8,mid-court-logo,149.8,3.9694,26.83,https://www.youtube.com/watch?v=Q6E36KVpcF8
22500078,Q6E36KVpcF8,side-court-logo,226.0,0.8576,33.79,https://www.youtube.com/watch?v=Q6E36KVpcF8
22500078,Q6E36KVpcF8,back-court-logo,196.8,4.8553,27.07,https://www.youtube.com/watch?v=Q6E36KVpcF8
22500078,Q6E36KVpcF8,basket-logo,183.4,0.4062,34.88,https://www.youtube.com/watch?v=Q6E36KVpcF8
22500078,CDGXl8ZHLlU,side-court-logo,361.4,0.5471,26.49,https://www.youtube.com/watch?v=CDGXl8ZHLlU
22500078,CDGXl8ZHLlU,side-court-led-logo,198.8,1.0839,33.31,https://www.youtube.com/watch?v=CDGXl8ZHLlU
22500078,CDGXl8ZHLlU,mid-court-logo,349.2,1.32,36.48,https://www.youtube.com/watch?v=CDGXl8ZHLlU
22500078,CDGXl8ZHLlU,back-court-logo,396.0,1.7555,22.64,https://www.youtube.com/watch?v=CDGXl8ZHLlU
22500078,CDGXl8ZHLlU,basket-logo,407.2,0.2028,32.34,https://www.youtube.com/watch?v=CDGXl8ZHLlU
22500078,s66jMhLAJzE,side-court-led-logo,107.0,3.0817,27.77,https://www.youtube.com/watch?v=s66jMhLAJzE
22500078,s66jMhLAJzE,mid-court-logo,153.6,1.8227,28.33,https://www.youtube.com/watch?v=s66jMhLAJzE
22500078,s66jMhLAJzE,side-court-logo,454.2,1.0751,30.78,https://www.youtube.com/watch?v=s66jMhLAJzE
22500078,s66jMhLAJzE,back-court-logo,509.4,3.6528,35.0,https://www.youtube.com/watch?v=s66jMhLAJzE
22500078,s66jMhLAJzE,basket-logo,507.8,0.3364,40.04,https://www.youtube.com/watch?v=s66jMhLAJzE
22500059,NlV4ayXx4LY,side-court-led-logo,459.86,1.3227,35.99,https://www.youtube.com/watch?v=NlV4ayXx4LY
22500059,NlV4ayXx4LY,mid-court-logo,489.69,1.3916,32.31,https://www.youtube.com/watch?v=NlV4ayXx4LY
22500059,NlV4ayXx4LY,back-court-logo,459.46,1.203,23.95,https://www.youtube.com/watch?v=NlV4ayXx4LY
22500059,NlV4ayXx4LY,basket-logo,458.86,0.1683,33.24,https://www.youtube.com/watch?v=NlV4ayXx4LY
22500059,NlV4ayXx4LY,side-court-logo,264.46,0.2275,24.8,https://www.youtube.com/watch?v=NlV4ayXx4LY
22500059,QVskHqwV8Ck,basket-logo,565.77,0.1766,34.91,https://www.youtube.com/watch?v=QVskHqwV8Ck
22500059,QVskHqwV8Ck,back-court-logo,556.56,1.2677,24.56,https://www.youtube.com/watch?v=QVskHqwV8Ck
22500059,QVskHqwV8Ck,side-court-led-logo,517.52,1.0736,34.81,https://www.youtube.com/watch?v=QVskHqwV8Ck
22500059,QVskHqwV8Ck,mid-court-logo,587.19,1.4339,31.6,https://www.youtube.com/watch?v=QVskHqwV8Ck
22500059,QVskHqwV8Ck,side-court-logo,253.85,0.2206,25.12,https://www.youtube.com/watch?v=QVskHqwV8Ck
22500059,TmXXqe7V0bc,side-court-led-logo,389.39,1.2091,33.08,https://www.youtube.com/watch?v=TmXXqe7V0bc
22500059,TmXXqe7V0bc,mid-court-logo,479.88,1.686,33.11,https://www.youtube.com/watch?v=TmXXqe7V0bc
22500059,TmXXqe7V0bc,back-court-logo,435.64,1.5954,27.99,https://www.youtube.com/watch?v=TmXXqe7V0bc
22500059,TmXXqe7V0bc,side-court-logo,181.18,0.3066,27.23,https://www.youtube.com/watch?v=TmXXqe7V0bc
22500059,TmXXqe7V0bc,basket-logo,431.83,0.192,36.6,https://www.youtube.com/watch?v=TmXXqe7V0bc
22500064,t3tEbYW13ag,back-court-logo,362.0,1.4309,21.25,https://www.youtube.com/watch?v=t3tEbYW13ag
22500064,t3tEbYW13ag,side-court-led-logo,346.8,1.4531,35.32,https://www.youtube.com/watch?v=t3tEbYW13ag
22500064,t3tEbYW13ag,basket-logo,453.6,0.1775,32.97,https://www.youtube.com/watch?v=t3tEbYW13ag
22500064,t3tEbYW13ag,side-court-logo,119.4,0.5566,28.56,https://www.youtube.com/watch?v=t3tEbYW13ag
22500064,t3tEbYW13ag,mid-court-logo,192.8,2.0735,29.63,https://www.youtube.com/watch?v=t3tEbYW13ag
22500064,eMm4A7evgmI,back-court-logo,383.18,1.37,23.98,https://www.youtube.com/watch?v=eMm4A7evgmI
22500064,eMm4A7evgmI,side-court-logo,171.77,0.3968,29.38,https://www.youtube.com/watch?v=eMm4A7evgmI
22500064,eMm4A7evgmI,side-court-led-logo,361.36,1.2799,32.97,https://www.youtube.com/watch?v=eMm4A7evgmI
22500064,eMm4A7evgmI,basket-logo,521.72,0.1738,34.13,https://www.youtube.com/watch?v=eMm4A7evgmI
22500064,eMm4A7evgmI,mid-court-logo,216.22,2.0055,29.3,https://www.youtube.com/watch?v=eMm4A7evgmI
22500064,VVQn9C3u5p8,mid-court-logo,210.01,1.7271,28.34,https://www.youtube.com/watch?v=VVQn9C3u5p8
22500064,VVQn9C3u5p8,side-court-led-logo,366.77,1.4541,33.69,https://www.youtube.com/watch?v=VVQn9C3u5p8
22500064,VVQn9C3u5p8,side-court-logo,151.55,0.498,28.16,https://www.youtube.com/watch?v=VVQn9C3u5p8
22500064,VVQn9C3u5p8,back-court-logo,379.58,1.4209,22.93,https://www.youtube.com/watch?v=VVQn9C3u5p8
22500064,VVQn9C3u5p8,basket-logo,452.65,0.1747,33.62,https://www.youtube.com/watch?v=VVQn9C3u5p8
22500058,wv7PXzPOrBQ,mid-court-logo,147.2,1.4809,24.69,https://www.youtube.com/watch?v=wv7PXzPOrBQ
22500058,wv7PXzPOrBQ,side-court-logo,165.4,0.5175,32.37,https://www.youtube.com/watch?v=wv7PXzPOrBQ
22500058,wv7PXzPOrBQ,side-court-led-logo,284.6,2.0677,30.49,https://www.youtube.com/watch?v=wv7PXzPOrBQ
22500058,wv7PXzPOrBQ,basket-logo,449.2,0.2467,34.22,https://www.youtube.com/watch?v=wv7PXzPOrBQ
22500058,wv7PXzPOrBQ,back-court-logo,448.0,2.7087,21.89,https://www.youtube.com/watch?v=wv7PXzPOrBQ
22500058,w5R__Oy4V2g,basket-logo,491.69,0.2299,35.03,https://www.youtube.com/watch?v=w5R__Oy4V2g
22500058,w5R__Oy4V2g,side-court-led-logo,333.93,1.939,29.6,https://www.youtube.com/watch?v=w5R__Oy4V2g
22500058,w5R__Oy4V2g,back-court-logo,491.49,2.5287,22.92,https://www.youtube.com/watch?v=w5R__Oy4V2g
22500058,w5R__Oy4V2g,mid-court-logo,205.21,1.357,24.19,https://www.youtube.com/watch?v=w5R__Oy4V2g
22500058,w5R__Oy4V2g,side-court-logo,198.0,0.4693,29.09,https://www.youtube.com/watch?v=w5R__Oy4V2g
22500058,F1_lBeF0fUU,side-court-led-logo,325.53,1.9737,31.15,https://www.youtube.com/watch?v=F1_lBeF0fUU
22500058,F1_lBeF0fUU,basket-logo,467.87,0.2241,35.16,https://www.youtube.com/watch?v=F1_lBeF0fUU
22500058,F1_lBeF0fUU,mid-court-logo,169.97,1.3897,25.1,https://www.youtube.com/watch?v=F1_lBeF0fUU
22500058,F1_lBeF0fUU,back-court-logo,474.87,2.5624,22.76,https://www.youtube.com/watch?v=F1_lBeF0fUU
22500058,F1_lBeF0fUU,side-court-logo,180.18,0.4722,30.16,https://www.youtube.com/watch?v=F1_lBeF0fUU
22500289,Uzj5i3Zx8Os,basket-logo,484.88,0.1473,32.99,https://www.youtube.com/watch?v=Uzj5i3Zx8Os
22500289,Uzj5i3Zx8Os,mid-court-logo,498.1,2.0953,34.29,https://www.youtube.com/watch?v=Uzj5i3Zx8Os
22500289,Uzj5i3Zx8Os,side-court-logo,551.55,1.1566,27.2,https://www.youtube.com/watch?v=Uzj5i3Zx8Os
22500289,Uzj5i3Zx8Os,side-court-led-logo,379.78,1.776,30.67,https://www.youtube.com/watch?v=Uzj5i3Zx8Os
22500289,qS318gYIwrU,basket-logo,487.89,0.143,33.56,https://www.youtube.com/watch?v=qS318gYIwrU
22500289,qS318gYIwrU,side-court-logo,547.55,1.1592,27.06,https://www.youtube.com/watch?v=qS318gYIwrU
22500289,qS318gYIwrU,mid-court-logo,507.51,2.081,34.94,https://www.youtube.com/watch?v=qS318gYIwrU
22500289,qS318gYIwrU,side-court-led-logo,393.99,1.4692,32.17,https://www.youtube.com/watch?v=qS318gYIwrU
22500289,qS318gYIwrU,back-court-logo,0.4,0.6976,33.85,https://www.youtube.com/watch?v=qS318gYIwrU
22500289,jhIv7Iz5cIo,basket-logo,499.4,0.1455,34.14,https://www.youtube.com/watch?v=jhIv7Iz5cIo
22500289,jhIv7Iz5cIo,mid-court-logo,502.2,2.104,33.82,https://www.youtube.com/watch?v=jhIv7Iz5cIo
22500289,jhIv7Iz5cIo,side-court-logo,551.8,1.1626,26.47,https://www.youtube.com/watch?v=jhIv7Iz5cIo
22500289,jhIv7Iz5cIo,side-court-led-logo,408.6,1.616,31.83,https://www.youtube.com/watch?v=jhIv7Iz5cIo
22500291,K_zgdkNdpuI,side-court-led-logo,179.0,1.7252,27.85,https://www.youtube.com/watch?v=K_zgdkNdpuI
22500291,K_zgdkNdpuI,side-court-logo,512.2,0.6151,26.83,https://www.youtube.com/watch?v=K_zgdkNdpuI
22500291,K_zgdkNdpuI,mid-court-logo,379.2,1.8125,29.91,https://www.youtube.com/watch?v=K_zgdkNdpuI
22500291,K_zgdkNdpuI,back-court-logo,492.0,2.8047,27.2,https://www.youtube.com/watch?v=K_zgdkNdpuI
22500291,K_zgdkNdpuI,basket-logo,483.2,0.2695,37.69,https://www.youtube.com/watch?v=K_zgdkNdpuI
22500291,GiFkpWXTCXo,side-court-logo,536.94,0.5916,26.03,https://www.youtube.com/watch?v=GiFkpWXTCXo
22500291,GiFkpWXTCXo,back-court-logo,523.32,2.7131,28.31,https://www.youtube.com/watch?v=GiFkpWXTCXo
22500291,GiFkpWXTCXo,basket-logo,513.51,0.2689,38.54,https://www.youtube.com/watch?v=GiFkpWXTCXo
22500291,GiFkpWXTCXo,side-court-led-logo,200.0,1.5882,26.25,https://www.youtube.com/watch?v=GiFkpWXTCXo
22500291,GiFkpWXTCXo,mid-court-logo,419.62,1.7174,27.95,https://www.youtube.com/watch?v=GiFkpWXTCXo
22500291,c7E1pd-Soks,side-court-logo,522.92,0.5884,25.9,https://www.youtube.com/watch?v=c7E1pd-Soks
22500291,c7E1pd-Soks,back-court-logo,487.89,2.7107,29.27,https://www.youtube.com/watch?v=c7E1pd-Soks
22500291,c7E1pd-Soks,side-court-led-logo,211.41,1.8034,25.98,https://www.youtube.com/watch?v=c7E1pd-Soks
22500291,c7E1pd-Soks,mid-court-logo,411.41,1.8113,28.08,https://www.youtube.com/watch?v=c7E1pd-Soks
22500291,c7E1pd-Soks,basket-logo,475.28,0.2659,39.03,https://www.youtube.com/watch?v=c7E1pd-Soks
