game_id,title,url,video_id,channel,duration,view_count,like_count,comment_count
22500133,Dallas Mavericks vs Indiana Pacers Full Game Highlights | Oct 29 | 2026 NBA Season,https://www.youtube.com/watch?v=Tpu0ZlQ1y90,Tpu0ZlQ1y90,Hooper Highlights,595,3932,140,3.0
22500141,"San Antonio Spurs vs Miami Heat Full Game Highlights - October 30, 2025 | NBA Season",https://www.youtube.com/watch?v=Zd0eJJJPcEQ,Zd0eJJJPcEQ,GAMETIME HIGHLIGHTS,579,612288,5633,386.0
22500141,"Miami Heat vs San Antonio Spurs - FULL GAME HIGHLIGHTS | October 30, 2025 NBA Season",https://www.youtube.com/watch?v=-AvNBaGi2CY,-AvNBaGi2CY,Ximo Pierto,580,159133,1294,122.0
22500141,"San Antonio Spurs vs Miami Heat Full Game Highlights | Oct 30, 2025 | FreeDawkins",https://www.youtube.com/watch?v=a2-PF_aRIbU,a2-PF_aRIbU,FreeDawkins,622,50505,1925,66.0
22500141,Miami Heat vs San Antonio Spurs | Full Game Highlights | Oct 30 | 2025-26 NBA Season,https://www.youtube.com/watch?v=T5TvtFdM0OU,T5TvtFdM0OU,The CCB Network,630,23128,341,11.0
22500141,San Antonio Spurs vs Miami Heat Full Game Highlights | Oct 30 | 2026 NBA Season,https://www.youtube.com/watch?v=sdMspCUzaks,sdMspCUzaks,Hooper Highlights,595,5654,199,12.0
22500132,"Sacramento Kings vs Chicago Bulls Full Game Highlights - October 29, 2025 | NBA Season",https://www.youtube.com/watch?v=7L95UDdXmGk,7L95UDdXmGk,GAMETIME HIGHLIGHTS,581,100953,986,62.0
22500132,"Sacramento Kings vs Chicago Bulls - FULL GAME HIGHLIGHTS | October 29, 2025 NBA Season",https://www.youtube.com/watch?v=jO4fdXdVFs0,jO4fdXdVFs0,Ximo Pierto,567,63912,634,40.0
22500132,Sacramento Kings vs Chicago Bulls | Full Game Highlights | Oct 29 | 2025-26 NBA Season,https://www.youtube.com/watch?v=V0aqZ6ejVIc,V0aqZ6ejVIc,The CCB Network,629,6717,115,3.0
22500132,Sacramento Kings vs Chicago Bulls Full Game Highlights | Oct 29 | 2026 NBA Season,https://www.youtube.com/watch?v=EelY4fJih7g,EelY4fJih7g,Hooper Highlights,581,2882,127,
22500132,Sacramento Kings at Chicago Bulls (10/29/25) | Game Highlights | CHSN Bulls,https://www.youtube.com/watch?v=IGeqIR-ycHE,IGeqIR-ycHE,Chicago Sports Network,120,5058,67,8.0
22500107,"Milwaukee Bucks vs Cleveland Cavaliers Full Game Highlights - October 26, 2025 | NBA Season",https://www.youtube.com/watch?v=ipt9Qv34yD4,ipt9Qv34yD4,GAMETIME HIGHLIGHTS,540,197320,1650,88.0
22500107,"Milwaukee Bucks vs Cleveland Cavaliers | Full Game Highlights | Oct 26, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=4qb4Kblynj0,4qb4Kblynj0,The CCB Network,592,10295,212,3.0
22500107,Milwaukee Bucks vs Cleveland Cavaliers Full Game Highlights | Oct 26 | 2026 NBA Season,https://www.youtube.com/watch?v=V0wDtuxJBVo,V0wDtuxJBVo,Hooper Highlights,564,4112,156,7.0
22500127,"Golden State Warriors vs Los Angeles Clippers Full Game Highlights - October 28, 2025 | NBA Season",https://www.youtube.com/watch?v=oKgDNEmRCqo,oKgDNEmRCqo,GAMETIME HIGHLIGHTS,543,739870,7714,300.0
22500127,"Golden State Warriors vs Los Angeles Clippers - FULL GAME HIGHLIGHTS | October 28, 2025 NBA Season",https://www.youtube.com/watch?v=-xcG7kCsB3E,-xcG7kCsB3E,Ximo Pierto,547,407050,3372,160.0
22500127,"Golden State Warriors vs Los Angeles Clippers Full Game Highlights | Oct 28, 2025 | FreeDawkins",https://www.youtube.com/watch?v=ZOJsN1_qDw4,ZOJsN1_qDw4,FreeDawkins,591,140205,5534,250.0
22500127,LA Clippers vs Golden State Warriors | Full Game Highlights | Oct 28 | 2025-26 NBA Season,https://www.youtube.com/watch?v=xoZG3Kfrabs,xoZG3Kfrabs,The CCB Network,619,20215,315,10.0
22500127,Golden State Warriors vs LA Clippers Full Game Highlights | Oct 28 | 2026 NBA Season,https://www.youtube.com/watch?v=mOaGhrb50qE,mOaGhrb50qE,Hooper Highlights,596,6381,225,5.0
22500106,"Boston Celtics vs Detroit Pistons Full Game Highlights - October 26, 2025 | NBA Season",https://www.youtube.com/watch?v=L81XHoPHW88,L81XHoPHW88,GAMETIME HIGHLIGHTS,544,104532,1201,104.0
22500106,"Boston Celtics vs Detroit Pistons - FULL GAME HIGHLIGHTS | October 26, 2025 NBA Season",https://www.youtube.com/watch?v=qOCf2QRf_Hg,qOCf2QRf_Hg,Ximo Pierto,571,52567,412,20.0
22500106,"Boston Celtics vs Detroit Pistons | Full Game Highlights | Oct 26, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=PgQgdhBTiYg,PgQgdhBTiYg,The CCB Network,535,4962,136,9.0
22500116,"Houston Rockets vs Brooklyn Nets Full Game Highlights - October 27, 2025 | NBA Season",https://www.youtube.com/watch?v=j2JiF7CCkkQ,j2JiF7CCkkQ,GAMETIME HIGHLIGHTS,541,180078,1541,116.0
22500116,"Brooklyn Nets vs Houston Rockets | Full Game Highlights | Oct 27, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=zMKifSxis-0,zMKifSxis-0,The CCB Network,559,7321,191,1.0
22500116,Houston Rockets vs Brooklyn Nets Full Game Highlights | Oct 27 | 2026 NBA Season,https://www.youtube.com/watch?v=NzQCRKXst_0,NzQCRKXst_0,Hooper Highlights,569,3109,109,
22500116,"Brooklyn Nets vs Houston Rockets - FULL GAME HIGHLIGHTS | October 27, 2025 NBA Season",https://www.youtube.com/watch?v=gWHhIMT8_t0,gWHhIMT8_t0,Ximo Pierto,572,68554,566,43.0
22500105,"San Antonio Spurs vs Brooklyn Nets Full Game Highlights - October 26, 2025 | NBA Season",https://www.youtube.com/watch?v=pCr5lFfzyEI,pCr5lFfzyEI,GAMETIME HIGHLIGHTS,572,297549,3623,254.0
22500105,"Brooklyn Nets vs San Antonio Spurs - FULL GAME HIGHLIGHTS | October 26, 2025 NBA Season",https://www.youtube.com/watch?v=gcF2ZEPOAH4,gcF2ZEPOAH4,Ximo Pierto,570,456557,3017,279.0
22500105,San Antonio Spurs vs Brooklyn Nets Full Game Highlights | Oct 26 | 2026 NBA Season,https://www.youtube.com/watch?v=xS3iXqfKXSc,xS3iXqfKXSc,Hooper Highlights,585,4291,153,5.0
22500108,"Miami Heat vs New York Knicks Full Game Highlights - October 26, 2025 | NBA Season",https://www.youtube.com/watch?v=Ls9MTw-UMuQ,Ls9MTw-UMuQ,GAMETIME HIGHLIGHTS,524,97954,1048,65.0
22500108,"New York Knicks vs Miami Heat | Full Game Highlights | Oct 26, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=vO1gSVAuo3s,vO1gSVAuo3s,The CCB Network,570,6696,149,1.0
22500108,"Miami HEAT vs. New York Knicks | HEAT Full-Game Highlights | October 26, 2025",https://www.youtube.com/watch?v=PTh-9lePG4o,PTh-9lePG4o,Miami HEAT,567,28341,673,88.0
22500137,"Phoenix Suns vs Memphis Grizzlies Full Game Highlights - October 29, 2025 | NBA Season",https://www.youtube.com/watch?v=R5TYbm_tyZY,R5TYbm_tyZY,GAMETIME HIGHLIGHTS,573,107499,1089,60.0
22500137,"Memphis Grizzlies vs Phoenix Suns - FULL GAME HIGHLIGHTS | October 29, 2025 NBA Season",https://www.youtube.com/watch?v=WhtW_E-8sj8,WhtW_E-8sj8,Ximo Pierto,579,19016,203,11.0
22500137,Memphis Grizzlies vs Phoenix Suns | Full Game Highlights | Oct 29 | 2025-26 NBA Season,https://www.youtube.com/watch?v=hwN7CeHNJdo,hwN7CeHNJdo,The CCB Network,638,1148,30,
22500137,Memphis Grizzlies vs Phoenix Suns Full Game Highlights | Oct 29 | 2026 NBA Season,https://www.youtube.com/watch?v=JCtZc57pLw4,JCtZc57pLw4,Hooper Highlights,595,3172,132,1.0
22500137,"Grizzlies vs. Suns Ending - Final Minute | October 29, 2025",https://www.youtube.com/watch?v=x9TBpuxKS3c,x9TBpuxKS3c,Bleacher Report,96,17658,87,15.0
22500100,"Chicago Bulls vs Orlando Magic Full Game Highlights - October 25, 2025 | NBA Season",https://www.youtube.com/watch?v=ysEYxNBUWIQ,ysEYxNBUWIQ,GAMETIME HIGHLIGHTS,533,92499,1007,55.0
22500100,Chicago Bulls at Orlando Magic (10/25/25) | Game Highlights | CHSN Bulls,https://www.youtube.com/watch?v=igoKb-IuPEU,igoKb-IuPEU,Chicago Sports Network,120,14742,82,5.0
22500100,Chicago Bulls vs Orlando Magic Full Game Highlights | Oct 25 | 2026 NBA Season,https://www.youtube.com/watch?v=s1t9e02FkwQ,s1t9e02FkwQ,Hooper Highlights,568,3259,132,
22500118,"San Antonio Spurs vs Toronto Raptors Full Game Highlights - October 27, 2025 | NBA Season",https://www.youtube.com/watch?v=UID18K9hIBk,UID18K9hIBk,GAMETIME HIGHLIGHTS,566,373056,4598,268.0
22500118,"Toronto Raptors vs San Antonio Spurs - FULL GAME HIGHLIGHTS | October 27, 2025 NBA Season",https://www.youtube.com/watch?v=-N11zd6arx8,-N11zd6arx8,Ximo Pierto,575,49484,543,27.0
22500118,"San Antonio Spurs vs Toronto Raptors Full Game Highlights | Oct 27, 2025 | FreeDawkins",https://www.youtube.com/watch?v=nzfrR7bWo1M,nzfrR7bWo1M,FreeDawkins,577,25042,1168,41.0
22500118,San Antonio Spurs vs Toronto Raptors Full Game Highlights | Oct 27 | 2026 NBA Season,https://www.youtube.com/watch?v=4x2ruvCD26s,4x2ruvCD26s,Hooper Highlights,587,5202,196,10.0
22500118,"Toronto Raptors vs San Antonio Spurs - Full Team Highlights | October 27, 2025",https://www.youtube.com/watch?v=KZxM6sbtQhc,KZxM6sbtQhc,Raptors Nation,535,2313,32,14.0
22500096,"Dallas Mavericks vs Washington Wizards Full Game Highlights - October 24, 2025 | NBA Season",https://www.youtube.com/watch?v=wQTUiQ-qfvE,wQTUiQ-qfvE,GAMETIME HIGHLIGHTS,541,341758,2539,451.0
22500096,Dallas Mavericks vs Washington Wizards Full Game Highlights | Oct 24 | 2026 NBA Season,https://www.youtube.com/watch?v=H1fwKMCC6hY,H1fwKMCC6hY,Hooper Highlights,598,3876,151,9.0
22500091,"Cleveland Cavaliers vs Brooklyn Nets Full Game Highlights - October 24, 2025 | NBA Season",https://www.youtube.com/watch?v=ItHMsVQ3v88,ItHMsVQ3v88,GAMETIME HIGHLIGHTS,573,69094,752,30.0
22500091,"Cleveland Cavaliers vs Brooklyn Nets | Full Game Highlights | Oct 24, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=vk3LZWorahk,vk3LZWorahk,The CCB Network,574,3026,88,
22500018,"Boston Celtics vs New York Knicks Full Game Highlights - October 24, 2025 | NBA Season",https://www.youtube.com/watch?v=D6hZ_ecD9dc,D6hZ_ecD9dc,GAMETIME HIGHLIGHTS,536,197516,2002,108.0
22500018,"Boston Celtics vs New York Knicks | Full Game Highlights | Oct 24, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=N7BhgT0-BUU,N7BhgT0-BUU,The CCB Network,563,8840,183,9.0
22500080,"Brooklyn Nets vs Charlotte Hornets Full Game Highlights - October 22, 2025 | NBA Season",https://www.youtube.com/watch?v=twl8oBHOdiA,twl8oBHOdiA,GAMETIME HIGHLIGHTS,515,134602,1713,81.0
22500080,"Brooklyn Nets vs Charlotte Hornets - FULL GAME HIGHLIGHTS | Oct 22, 2025-26 NBA Season",https://www.youtube.com/watch?v=nqRkRyc2TX0,nqRkRyc2TX0,The CCB Network,620,6306,179,4.0
22500121,"Golden State Warriors vs Memphis Grizzlies Full Game Highlights - October 27, 2025 | NBA Season",https://www.youtube.com/watch?v=pui7d3fGcpA,pui7d3fGcpA,GAMETIME HIGHLIGHTS,556,861558,8676,285.0
22500121,"Memphis Grizzlies vs Golden State Warriors - FULL GAME HIGHLIGHTS | October 27, 2025 NBA Season",https://www.youtube.com/watch?v=PARNF78oSso,PARNF78oSso,Ximo Pierto,575,664389,4611,172.0
22500121,"Golden State Warriors vs Memphis Grizzlies Full Game Highlights | Oct 27, 2025 | FreeDawkins",https://www.youtube.com/watch?v=rDvcGM6lXco,rDvcGM6lXco,FreeDawkins,631,168751,6501,157.0
22500121,Golden State Warriors vs Memphis Grizzlies Full Game Highlights | Oct 27 | 2026 NBA Season,https://www.youtube.com/watch?v=_gnQvTrv8GE,_gnQvTrv8GE,Hooper Highlights,590,5849,213,5.0
22500111,"Dallas Mavericks vs Toronto Raptors Full Game Highlights - October 26, 2025 | NBA Season",https://www.youtube.com/watch?v=g7XGC3KVjdc,g7XGC3KVjdc,GAMETIME HIGHLIGHTS,542,347183,2548,128.0
22500111,"Dallas Mavericks vs Toronto Raptors Full Game Highlights | Oct 26, 2025 | FreeDawkins",https://www.youtube.com/watch?v=VvJVYF4ax1M,VvJVYF4ax1M,FreeDawkins,697,29383,1203,44.0
22500111,"Toronto Raptors vs Dallas Mavericks | Full Game Highlights | Oct 26, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=wCkRdiMC37o,wCkRdiMC37o,The CCB Network,569,8421,199,4.0
22500111,"Toronto Raptors vs Dallas Mavericks - Full Team Highlights | October 26, 2025",https://www.youtube.com/watch?v=n5Rg3K_evJY,n5Rg3K_evJY,Raptors Nation,584,2653,43,12.0
22500104,"Denver Nuggets vs Phoenix Suns Full Game Highlights - October 25, 2025 | NBA Season",https://www.youtube.com/watch?v=b_MILvT5c0g,b_MILvT5c0g,GAMETIME HIGHLIGHTS,562,340979,2858,189.0
22500104,"Phoenix Suns vs Denver Nuggets - FULL GAME HIGHLIGHTS | October 25, 2025 NBA Season",https://www.youtube.com/watch?v=JHsBpueTX6U,JHsBpueTX6U,Ximo Pierto,574,7418,62,3.0
22500104,"Phoenix Suns vs Denver Nuggets | Full Game Highlights | Oct 25, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=-xXAj7EoNZ4,-xXAj7EoNZ4,The CCB Network,582,25157,388,8.0
22500086,"Milwaukee Bucks vs Washington Wizards Full Game Highlights - October 22, 2025 | NBA Season",https://www.youtube.com/watch?v=d_Ts0uHQdx4,d_Ts0uHQdx4,GAMETIME HIGHLIGHTS,550,208173,1964,94.0
22500098,"Sacramento Kings vs Utah Jazz Full Game Highlights - October 24, 2025 | NBA Season",https://www.youtube.com/watch?v=bT069M9pM3Q,bT069M9pM3Q,GAMETIME HIGHLIGHTS,585,114605,1032,42.0
22500098,Sacramento Kings vs Utah Jazz Full Game Highlights | Oct 24 | 2026 NBA Season,https://www.youtube.com/watch?v=BRVNxfbyPOw,BRVNxfbyPOw,Hooper Highlights,593,2729,106,2.0
22500098,"Utah Jazz vs Sacramento Kings | Full Game Highlights | Oct 24, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=wW3xq-NlRtA,wW3xq-NlRtA,The CCB Network,600,8682,161,5.0
22500097,"Golden State Warriors vs Portland Trail Blazers Full Game Highlights - October 24, 2025 | NBA Season",https://www.youtube.com/watch?v=xmLW9oMNQp0,xmLW9oMNQp0,GAMETIME HIGHLIGHTS,560,546404,4347,452.0
22500097,Golden State Warriors vs Portland Trail Blazers | Full Highlights | Oct 24 | 2025-26 NBA Season,https://www.youtube.com/watch?v=j0kLA6DkPDs,j0kLA6DkPDs,The CCB Network,591,10383,223,6.0
22500097,"Golden State Warriors vs Portland Trail Blazers - Full Game Highlights | October 24, 2025 NBA Season",https://www.youtube.com/watch?v=lvB2e--M_kI,lvB2e--M_kI,Ximo Pierto,574,8436,87,4.0
22500101,"Oklahoma City Thunder vs Atlanta Hawks Full Game Highlights - October 25, 2025 | NBA Season",https://www.youtube.com/watch?v=KQiBor0Zr-4,KQiBor0Zr-4,GAMETIME HIGHLIGHTS,522,200981,1948,124.0
22500101,"Oklahoma City Thunder vs Atlanta Hawks | Full Game Highlights | Oct 25, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=zFrQIlKqBdw,zFrQIlKqBdw,The CCB Network,555,13583,238,1.0
22500101,Atlanta Hawks vs Oklahoma City Thunder Full Game Highlights | Oct 25 | 2026 NBA Season,https://www.youtube.com/watch?v=GRDeB7CUq90,GRDeB7CUq90,Hooper Highlights,582,4249,158,4.0
22500110,"Minnesota Timberwolves vs Indiana Pacers Full Game Highlights - October 26, 2025 | NBA Season",https://www.youtube.com/watch?v=MzXTMj6yI5s,MzXTMj6yI5s,GAMETIME HIGHLIGHTS,565,118700,1135,48.0
22500110,"Indiana Pacers vs Minnesota Timberwolves - FULL GAME HIGHLIGHTS | October 26, 2025 NBA Season",https://www.youtube.com/watch?v=Q5yGHHm6kOw,Q5yGHHm6kOw,Ximo Pierto,572,19276,186,14.0
22500110,"Indiana Pacers vs Minnesota Timberwolves | Full Game Highlights | Oct 26, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=AhJ9gQSYt30,AhJ9gQSYt30,The CCB Network,576,5631,140,5.0
22500110,Minnesota Timberwolves vs Indiana Pacers Full Game Highlights | Oct 26 | 2026 NBA Season,https://www.youtube.com/watch?v=-y9_aO9b4EU,-y9_aO9b4EU,Hooper Highlights,598,2582,101,
22500090,"Atlanta Hawks vs Orlando Magic Full Game Highlights - October 24, 2025 | NBA Season",https://www.youtube.com/watch?v=um_f5ZXulYw,um_f5ZXulYw,GAMETIME HIGHLIGHTS,565,86366,889,54.0
22500090,"INTENSE FINAL SECONDS 😱 Hawks vs Magic | October 24, 2025",https://www.youtube.com/watch?v=_DcsuHk2WjI,_DcsuHk2WjI,House of Highlights,90,17526,191,30.0
22500095,"San Antonio Spurs vs New Orleans Pelicans Full Game Highlights - October 24, 2025 | NBA Season",https://www.youtube.com/watch?v=j4tPaT2K9h8,j4tPaT2K9h8,GAMETIME HIGHLIGHTS,581,868482,8289,573.0
22500095,"San Antonio Spurs vs New Orleans Pelicans | Full Game Highlights | Oct 24, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=lckAQAC-Wtg,lckAQAC-Wtg,The CCB Network,601,24954,397,20.0
22500088,"Phoenix Suns vs Sacramento Kings Full Game Highlights - October 22, 2025 | NBA Season",https://www.youtube.com/watch?v=JO-8HVv3njk,JO-8HVv3njk,GAMETIME HIGHLIGHTS,570,208919,1969,124.0
22500113,"Los Angeles Lakers vs Sacramento Kings Full Game Highlights - October 26, 2025 | NBA Season",https://www.youtube.com/watch?v=bNhwTOkK8J4,bNhwTOkK8J4,GAMETIME HIGHLIGHTS,573,563831,6223,504.0
22500113,"Los Angeles Lakers vs Sacramento Kings Full Game Highlights | Oct 26, 2025 | FreeDawkins",https://www.youtube.com/watch?v=eLsdZnxiZw0,eLsdZnxiZw0,FreeDawkins,668,103814,4172,236.0
22500113,"Los Angeles Lakers vs Sacramento Kings - FULL GAME HIGHLIGHTS | October 26, 2025 NBA Season",https://www.youtube.com/watch?v=OKfi8yaQl6o,OKfi8yaQl6o,Ximo Pierto,583,604594,4565,289.0
22500113,"Lakers vs Kings | Lakers Highlights | October 26, 2025",https://www.youtube.com/watch?v=f7ZZ7B0A7cY,f7ZZ7B0A7cY,LakeShow Highlights,597,158111,4344,438.0
22500005,"Oklahoma City Thunder vs Indiana Pacers Full Game Highlights - October 23, 2025 | NBA Season",https://www.youtube.com/watch?v=a6576oNJoiQ,a6576oNJoiQ,GAMETIME HIGHLIGHTS,580,371083,3998,596.0
22500005,"Oklahoma City Thunder vs Indiana Pacers | Full Game Highlights | Oct 23, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=y6Y1lpV7UiQ,y6Y1lpV7UiQ,The CCB Network,616,12773,332,19.0
22500005,"Oklahoma City Thunder vs Indiana Pacers - Full Game Highlights | October 23, 2025-26 NBA Season",https://www.youtube.com/watch?v=Yw_18igB-Bg,Yw_18igB-Bg,Ximo Pierto,570,3358,83,7.0
22500122,"Los Angeles Lakers vs Portland Trail Blazers Full Game Highlights - October 27, 2025 | NBA Season",https://www.youtube.com/watch?v=ZxHdfUGX018,ZxHdfUGX018,GAMETIME HIGHLIGHTS,547,345715,2864,366.0
22500122,"Los Angeles Lakers vs Portland Trail Blazers Full Game Highlights | Oct 27, 2025 | FreeDawkins",https://www.youtube.com/watch?v=eoteBq9nrMc,eoteBq9nrMc,FreeDawkins,700,49143,1495,82.0
22500122,Los Angeles Lakers vs Portlant Trail Blazers Full Game Highlights | Oct 27 | 2026 NBA Season,https://www.youtube.com/watch?v=CJdZ8uwyGuI,CJdZ8uwyGuI,Hooper Highlights,574,4948,165,5.0
22500122,"Portland Trail Blazers vs Los Angeles Lakers - FULL GAME HIGHLIGHTS | October 27, 2025 NBA Season",https://www.youtube.com/watch?v=n9GpUHf2dsI,n9GpUHf2dsI,Ximo Pierto,564,31983,335,30.0
22500122,"Lakers vs Blazers | Lakers Highlights | October 27th, 2025",https://www.youtube.com/watch?v=Nkkk1B_HgjQ,Nkkk1B_HgjQ,Lakers GametimeTV,480,10517,158,13.0
22500103,"Memphis Grizzlies vs Indiana Pacers Full Game Highlights - October 25, 2025 | NBA Season",https://www.youtube.com/watch?v=Ny_Ub-MUbQQ,Ny_Ub-MUbQQ,GAMETIME HIGHLIGHTS,512,130459,1273,29.0
22500103,Memphis Grizzlies vs Indiana Pacers Full Game Highlights | Oct 25 | 2026 NBA Season,https://www.youtube.com/watch?v=V9CezZkDFxw,V9CezZkDFxw,Hooper Highlights,572,3328,131,2.0
22500103,"Indiana Pacers vs Memphis Grizzlies | Full Game Highlights | Oct 25, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=Tr768Zlrlas,Tr768Zlrlas,The CCB Network,551,6999,147,1.0
22500103,Memphis Grizzlies vs Indiana Pacers 1st Qtr Oct 25. 2025 Highlights | NBA highlight,https://www.youtube.com/watch?v=MrPj4y1RYNk,MrPj4y1RYNk,Mây Trắng Review,565,1306,4,
22500085,"New Orleans Pelicans vs Memphis Grizzlies Full Game Highlights - October 22, 2025 | NBA Season",https://www.youtube.com/watch?v=e9DQ8yBo6DM,e9DQ8yBo6DM,GAMETIME HIGHLIGHTS,550,365743,3862,158.0
22500085,Memphis Grizzlies vs New Orleans Pelicans Full Game Highlights | Oct 22 | 2026 NBA Season,https://www.youtube.com/watch?v=p-tddIzCZuM,p-tddIzCZuM,Hooper Highlights,597,4337,171,2.0
22500089,Minnesota Timberwolves vs Portland Trail Blazers Full Game Highlights - October 22 2025 | NBA Season,https://www.youtube.com/watch?v=R69b9EcM3IU,R69b9EcM3IU,GAMETIME HIGHLIGHTS,583,275162,2589,189.0
22500089,"Minnesota Timberwolves vs Portland Trail Blazers - FULL GAME HIGHLIGHTS | Oct 22, 2025-26 NBA Season",https://www.youtube.com/watch?v=WlRG-IoVYH0,WlRG-IoVYH0,The CCB Network,628,7552,176,3.0
22500089,"Minnesota Timberwolves vs Portland Trail Blazers Full Game Highlights | Oct 22, 2025 | FreeDawkins",https://www.youtube.com/watch?v=G5ppouWlaZM,G5ppouWlaZM,FreeDawkins,626,31638,1323,48.0
22500087,"Los Angeles Clippers vs Utah Jazz Full Game Highlights - October 22, 2025 | NBA Season",https://www.youtube.com/watch?v=rN5lAmWQau0,rN5lAmWQau0,GAMETIME HIGHLIGHTS,549,216689,1789,190.0
22500087,"LA Clippers vs Utah Jazz - FULL GAME HIGHLIGHTS | Oct 22, 2025-26 NBA Season",https://www.youtube.com/watch?v=ZCWWFAWLlmM,ZCWWFAWLlmM,The CCB Network,582,9697,188,8.0
22500093,"Houston Rockets vs Detroit Pistons Full Game Highlights - October 24, 2025 | NBA Season",https://www.youtube.com/watch?v=58WzON0rUXc,58WzON0rUXc,GAMETIME HIGHLIGHTS,557,450312,3698,350.0
22500093,"Detroit Pistons vs Houston Rockets | Full Game Highlights | Oct 24, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=8mLjCo1Uj_o,8mLjCo1Uj_o,The CCB Network,577,13282,296,12.0
22500093,Houston Rockets vs Detroit Pistons Full Game Highlights | Oct 24 | 2026 NBA Season,https://www.youtube.com/watch?v=N3G00LojSQU,N3G00LojSQU,Hooper Highlights,587,4757,189,3.0
22500093,"FlightReacts To PISTONS at ROCKETS | FULL GAME HIGHLIGHTS | October 24, 2025!",https://www.youtube.com/watch?v=j5xPQhm6NOc,j5xPQhm6NOc,NotYourAverageFlight,739,93669,3842,80.0
22500094,"Miami Heat vs Memphis Grizzlies Full Game Highlights - October 24, 2025 | NBA Season",https://www.youtube.com/watch?v=i0BrUAza78Q,i0BrUAza78Q,GAMETIME HIGHLIGHTS,544,87864,916,51.0
22500094,"Miami HEAT vs. Memphis Grizzlies | HEAT Full-Game Highlights | October 24, 2025",https://www.youtube.com/watch?v=aJoK-trkxR8,aJoK-trkxR8,Miami HEAT,754,40194,846,119.0
22500094,Memphis Grizzlies vs Miami Heat Full Game Highlights | Oct 24 | 2026 NBA Season,https://www.youtube.com/watch?v=HlZzHBuF0kU,HlZzHBuF0kU,Hooper Highlights,582,2705,112,
22500094,"Miami Heat vs Memphis Grizzlies | Full Game Highlights | Oct 24, 2025 | 2025-26 NBA Season",https://www.youtube.com/watch?v=Ua8VcACqh1c,Ua8VcACqh1c,The CCB Network,569,4194,110,6.0
22500083,"Boston Celtics vs Philadelphia 76ers Full Game Highlights - October 22, 2025 | NBA Season",https://www.youtube.com/watch?v=loTnBDJeTXg,loTnBDJeTXg,GAMETIME HIGHLIGHTS,555,499026,4811,356.0
22500083,"Boston Celtics vs Philadelphia 76ers Full Game Highlights | Oct 22, 2025 | FreeDawkins",https://www.youtube.com/watch?v=8iPnGmSwNZU,8iPnGmSwNZU,FreeDawkins,665,46667,1627,96.0
22500083,"Philadelphia 76ers vs Boston Celtics - FULL GAME HIGHLIGHTS | Oct 22, 2025-26 NBA Season",https://www.youtube.com/watch?v=NFCLlfAd1Ro,NFCLlfAd1Ro,The CCB Network,589,9194,241,8.0
22500019,"Los Angeles Lakers vs Minnesota Timberwolves Full Game Highlights - October 24, 2025 | NBA Season",https://www.youtube.com/watch?v=H0iHi7iFkiQ,H0iHi7iFkiQ,GAMETIME HIGHLIGHTS,552,1177168,11230,662.0
22500019,"Los Angeles Lakers vs Minnesota Timberwolves Full Game Highlights | Oct 24, 2025 | FreeDawkins",https://www.youtube.com/watch?v=5NTlOQO7J7k,5NTlOQO7J7k,FreeDawkins,613,143160,5189,245.0
22500019,"Minnesota Timberwolves vs Los Angeles Lakers - Full Game Highlights | October 24, 2025-26 NBA Season",https://www.youtube.com/watch?v=TzYF3CNgcA8,TzYF3CNgcA8,Ximo Pierto,571,5086,70,8.0
22500019,Minnesota Timberwolves vs Los Angeles Lakers Full Game Highlights | Oct 24 | 2026 NBA Season,https://www.youtube.com/watch?v=2Th4BoR0ymI,2Th4BoR0ymI,Hooper Highlights,597,7894,307,8.0
22500019,"Lakers vs Timberwolves | Lakers Highlights | October 24, 2025",https://www.youtube.com/watch?v=gxlThZ6ZH1Y,gxlThZ6ZH1Y,LakeShow Highlights,598,299515,6235,392.0
22500006,"Golden State Warriors vs Denver Nuggets Full Game Highlights | Oct 23, 2025 | FreeDawkins",https://www.youtube.com/watch?v=J61fiVUOoi4,J61fiVUOoi4,FreeDawkins,752,262347,13096,812.0
22500006,"Golden State Warriors vs Denver Nuggets Full Game Highlights - October 23, 2025 | NBA Season",https://www.youtube.com/watch?v=KjGEGxPnk1Y,KjGEGxPnk1Y,GAMETIME HIGHLIGHTS,582,1330486,15082,944.0
22500006,"Denver Nuggets vs Golden State Warriors - Full Game Highlights | October 23, 2025-26 NBA Season",https://www.youtube.com/watch?v=25vg3m3S3NQ,25vg3m3S3NQ,Ximo Pierto,566,16134,271,18.0
