epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,675.632,0.7703,0.5241,1.84924,0.94132,0.90592,0.94711,0.74548,0.85144,0.5921,2.22032,0.000905687,0.000905687,0.000905687
30,698.495,0.77114,0.51785,1.84713,0.91403,0.91456,0.94441,0.7566,0.83061,0.59818,2.17339,0.000898355,0.000898355,0.000898355
31,721.574,0.76728,0.52207,1.80602,0.93374,0.90461,0.94766,0.75254,0.85185,0.60271,2.17219,0.000891022,0.000891022,0.000891022
32,744.484,0.74524,0.49667,1.80124,0.93168,0.92746,0.94936,0.75614,0.8477,0.58889,2.11038,0.000883689,0.000883689,0.000883689
33,767.466,0.7546,0.4991,1.79178,0.92535,0.91905,0.94253,0.74736,0.86294,0.59389,2.12429,0.000876357,0.000876357,0.000876357
34,790.548,0.75105,0.51822,1.74572,0.91751,0.92743,0.94721,0.75047,0.84376,0.6013,2.14319,0.000869024,0.000869024,0.000869024
35,813.411,0.72759,0.49263,1.75727,0.92778,0.91634,0.95371,0.76801,0.82303,0.58365,2.10703,0.000861692,0.000861692,0.000861692
36,836.474,0.72434,0.47938,1.75706,0.91803,0.93831,0.9544,0.76256,0.83188,0.60002,2.13859,0.000854359,0.000854359,0.000854359
37,859.715,0.72348,0.47912,1.78693,0.94689,0.91537,0.95436,0.76424,0.82181,0.596,2.10702,0.000847026,0.000847026,0.000847026
38,882.665,0.72657,0.48527,1.7874,0.94594,0.90994,0.95378,0.76467,0.81791,0.59197,2.13658,0.000839694,0.000839694,0.000839694
39,905.617,0.70956,0.47144,1.7556,0.95666,0.91957,0.95519,0.76352,0.84207,0.57276,2.13632,0.000832361,0.000832361,0.000832361
40,928.631,0.71287,0.47604,1.69645,0.92939,0.92677,0.94812,0.7495,0.82613,0.5914,2.18273,0.000825029,0.000825029,0.000825029
41,952.271,0.73036,0.48618,1.75592,0.94739,0.90856,0.95473,0.76709,0.81869,0.57156,2.13705,0.000817696,0.000817696,0.000817696
42,975.977,0.71138,0.47868,1.7284,0.95226,0.89449,0.95611,0.77241,0.80353,0.5718,2.12454,0.000810363,0.000810363,0.000810363
43,999.032,0.71153,0.47507,1.73393,0.95418,0.91562,0.95255,0.76948,0.80284,0.57825,2.14241,0.000803031,0.000803031,0.000803031
44,1021.99,0.71241,0.47696,1.72761,0.94385,0.91205,0.94804,0.76214,0.83367,0.58796,2.16492,0.000795698,0.000795698,0.000795698
45,1044.79,0.71208,0.47082,1.73781,0.94831,0.91469,0.95038,0.76601,0.81767,0.56868,2.18115,0.000788366,0.000788366,0.000788366
46,1067.85,0.69874,0.46359,1.69785,0.93843,0.90486,0.94482,0.76509,0.82154,0.58451,2.17889,0.000781033,0.000781033,0.000781033
47,1090.93,0.69945,0.46459,1.67025,0.93724,0.91349,0.95152,0.76577,0.82753,0.6112,2.18063,0.0007737,0.0007737,0.0007737
48,1113.86,0.6845,0.45077,1.69128,0.94889,0.90694,0.95305,0.77371,0.80436,0.56953,2.16463,0.000766368,0.000766368,0.000766368
49,1136.82,0.67459,0.4524,1.66334,0.94354,0.91296,0.94938,0.76667,0.82854,0.59671,2.14416,0.000759035,0.000759035,0.000759035
50,1160.03,0.68238,0.45468,1.68278,0.94609,0.89811,0.94932,0.76934,0.81353,0.58869,2.14791,0.000751703,0.000751703,0.000751703
51,1183.03,0.68861,0.45791,1.68483,0.96505,0.90273,0.95387,0.78173,0.81293,0.57511,2.17867,0.00074437,0.00074437,0.00074437
52,1205.88,0.67813,0.4557,1.66734,0.93969,0.91916,0.95668,0.77226,0.82283,0.57412,2.17249,0.000737037,0.000737037,0.000737037
53,1228.99,0.6732,0.45304,1.65113,0.95252,0.92365,0.95434,0.77175,0.80332,0.57134,2.27382,0.000729705,0.000729705,0.000729705
54,1252.05,0.66524,0.44979,1.6526,0.94424,0.91459,0.95436,0.77007,0.80113,0.5723,2.16532,0.000722372,0.000722372,0.000722372
55,1275.22,0.66117,0.44464,1.67347,0.95001,0.91052,0.95217,0.7764,0.79301,0.55766,2.22609,0.00071504,0.00071504,0.00071504
56,1297.82,0.66899,0.44093,1.6197,0.94607,0.89622,0.94543,0.76104,0.80832,0.573,2.20991,0.000707707,0.000707707,0.000707707
57,1320.59,0.65032,0.42852,1.62916,0.94106,0.92776,0.9594,0.77498,0.80952,0.55894,2.15357,0.000700374,0.000700374,0.000700374
58,1343.46,0.65909,0.43622,1.63883,0.92904,0.92418,0.95365,0.76659,0.81914,0.59457,2.16893,0.000693042,0.000693042,0.000693042
59,1366.34,0.65236,0.43573,1.61536,0.95867,0.90224,0.95346,0.7769,0.79403,0.54675,2.1815,0.000685709,0.000685709,0.000685709
60,1389.17,0.63703,0.42596,1.60393,0.95073,0.91179,0.95805,0.78162,0.7857,0.55286,2.16074,0.000678377,0.000678377,0.000678377
61,1411.9,0.64997,0.43202,1.60594,0.9451,0.91832,0.95834,0.7767,0.807,0.56958,2.25587,0.000671044,0.000671044,0.000671044
62,1434.73,0.64925,0.43195,1.59657,0.95198,0.91139,0.95581,0.77181,0.8086,0.5774,2.2114,0.000663711,0.000663711,0.000663711
63,1457.87,0.61928,0.41323,1.56529,0.94484,0.9292,0.95941,0.7741,0.80086,0.57485,2.17786,0.000656379,0.000656379,0.000656379
64,1480.71,0.63285,0.42048,1.5796,0.94775,0.92124,0.95704,0.77027,0.80136,0.53895,2.26527,0.000649046,0.000649046,0.000649046
65,1503.51,0.63134,0.42436,1.56244,0.95972,0.93325,0.96036,0.78004,0.8056,0.56484,2.20861,0.000641714,0.000641714,0.000641714
66,1526.58,0.63665,0.42215,1.56613,0.95547,0.92396,0.95904,0.78505,0.79534,0.54804,2.25657,0.000634381,0.000634381,0.000634381
67,1549.89,0.6267,0.41687,1.5554,0.95393,0.91314,0.95067,0.77206,0.79974,0.57504,2.17765,0.000627048,0.000627048,0.000627048
68,1573.05,0.62611,0.41852,1.52491,0.93912,0.9353,0.9587,0.77398,0.80843,0.57391,2.2799,0.000619716,0.000619716,0.000619716
69,1596.12,0.63193,0.4192,1.51913,0.95051,0.92964,0.95622,0.77884,0.79178,0.56412,2.20901,0.000612383,0.000612383,0.000612383
70,1619.39,0.62037,0.41042,1.56173,0.95483,0.9187,0.9533,0.77231,0.78913,0.55848,2.23129,0.000605051,0.000605051,0.000605051
71,1643.04,0.62368,0.41548,1.52033,0.93426,0.9304,0.95788,0.78009,0.80177,0.56516,2.27919,0.000597718,0.000597718,0.000597718
72,1666.72,0.63542,0.42048,1.56043,0.93948,0.91808,0.95617,0.77269,0.81522,0.58911,2.23,0.000590385,0.000590385,0.000590385
73,1690.29,0.61695,0.41207,1.51059,0.94489,0.91452,0.95694,0.77968,0.80555,0.56598,2.24237,0.000583053,0.000583053,0.000583053
74,1714.24,0.61667,0.40491,1.51176,0.93816,0.91859,0.95454,0.7812,0.793,0.56613,2.30421,0.00057572,0.00057572,0.00057572
75,1737.78,0.609,0.40521,1.47018,0.94218,0.91098,0.95663,0.77879,0.78805,0.56236,2.37033,0.000568388,0.000568388,0.000568388
76,1761.62,0.60706,0.4079,1.47996,0.95978,0.90722,0.9547,0.77648,0.79104,0.55565,2.31857,0.000561055,0.000561055,0.000561055
77,1785.29,0.58819,0.39419,1.49908,0.96439,0.8989,0.95829,0.78351,0.78447,0.55471,2.2389,0.000553722,0.000553722,0.000553722
78,1808.88,0.59415,0.39545,1.48623,0.94741,0.90283,0.95716,0.77771,0.79392,0.55918,2.27722,0.00054639,0.00054639,0.00054639
79,1832.57,0.58745,0.38915,1.48391,0.94529,0.92557,0.95375,0.78069,0.78242,0.56337,2.33032,0.000539057,0.000539057,0.000539057
80,1856.38,0.58691,0.39172,1.48073,0.94562,0.91253,0.94864,0.776,0.78645,0.56633,2.29916,0.000531725,0.000531725,0.000531725
81,1880.57,0.58844,0.39665,1.47581,0.94511,0.91086,0.95775,0.7889,0.77592,0.5422,2.32161,0.000524392,0.000524392,0.000524392
82,1904.76,0.58563,0.38991,1.48065,0.92731,0.92593,0.95321,0.7787,0.80011,0.56268,2.37834,0.000517059,0.000517059,0.000517059
83,1927.6,0.58423,0.39184,1.45908,0.95414,0.90741,0.96114,0.78508,0.77918,0.53876,2.28274,0.000509727,0.000509727,0.000509727
84,1950.53,0.57866,0.38447,1.46481,0.9415,0.92389,0.95992,0.78847,0.78345,0.55285,2.27644,0.000502394,0.000502394,0.000502394
85,1973.63,0.57652,0.3889,1.47362,0.94363,0.92265,0.95644,0.78459,0.77915,0.55802,2.23409,0.000495062,0.000495062,0.000495062
86,1996.54,0.57647,0.3852,1.44319,0.94194,0.91347,0.95437,0.78523,0.79753,0.56269,2.30929,0.000487729,0.000487729,0.000487729
87,2019.34,0.56833,0.38316,1.44008,0.95582,0.90569,0.95461,0.7832,0.77233,0.53792,2.31396,0.000480396,0.000480396,0.000480396
88,2042.37,0.56933,0.37818,1.47781,0.9539,0.90897,0.95654,0.78614,0.76785,0.53487,2.29642,0.000473064,0.000473064,0.000473064
89,2065.3,0.5681,0.38514,1.45505,0.9426,0.92312,0.95653,0.78471,0.77328,0.54428,2.31267,0.000465731,0.000465731,0.000465731
90,2088.13,0.56537,0.37812,1.44103,0.9434,0.9211,0.95901,0.79047,0.76001,0.54215,2.36117,0.000458399,0.000458399,0.000458399
91,2111.2,0.55968,0.37749,1.44411,0.93504,0.91624,0.95504,0.77955,0.79545,0.55579,2.39418,0.000451066,0.000451066,0.000451066
92,2133.9,0.55846,0.37331,1.46433,0.95298,0.90991,0.95744,0.78336,0.76898,0.55187,2.30825,0.000443733,0.000443733,0.000443733
93,2156.77,0.56653,0.38187,1.42759,0.94084,0.92284,0.95216,0.7779,0.76777,0.54254,2.39951,0.000436401,0.000436401,0.000436401
94,2179.83,0.55245,0.37438,1.4307,0.93716,0.91684,0.95062,0.78424,0.77242,0.5637,2.39534,0.000429068,0.000429068,0.000429068
95,2203.71,0.54837,0.37336,1.39576,0.944,0.91532,0.95893,0.79063,0.76325,0.54285,2.41067,0.000421736,0.000421736,0.000421736
96,2227.7,0.54658,0.37161,1.41982,0.94353,0.91532,0.95706,0.77827,0.78749,0.53719,2.40524,0.000414403,0.000414403,0.000414403
97,2251.41,0.54109,0.36492,1.39098,0.93835,0.91842,0.95424,0.7877,0.77439,0.53629,2.45222,0.00040707,0.00040707,0.00040707
98,2274.84,0.54056,0.36296,1.42792,0.94406,0.91688,0.958,0.79161,0.76453,0.53281,2.39163,0.000399738,0.000399738,0.000399738
99,2297.96,0.54307,0.36392,1.42722,0.94997,0.90621,0.9538,0.79223,0.77006,0.53645,2.30683,0.000392405,0.000392405,0.000392405
100,2320.98,0.53712,0.36115,1.40181,0.93125,0.92373,0.95876,0.79289,0.76249,0.52972,2.39505,0.000385073,0.000385073,0.000385073
101,2344.02,0.52507,0.35822,1.40507,0.9466,0.91514,0.95558,0.79044,0.76335,0.53733,2.41892,0.00037774,0.00037774,0.00037774
102,2366.62,0.53407,0.35761,1.3689,0.93126,0.92425,0.95338,0.79301,0.76018,0.52788,2.44637,0.000370407,0.000370407,0.000370407
103,2389.71,0.5257,0.35788,1.39139,0.93162,0.92967,0.9575,0.78995,0.76738,0.53974,2.4159,0.000363075,0.000363075,0.000363075
104,2412.57,0.5388,0.36149,1.39602,0.93925,0.91387,0.95204,0.78819,0.75655,0.54527,2.42177,0.000355742,0.000355742,0.000355742
105,2435.29,0.52503,0.35596,1.3604,0.94502,0.91245,0.94911,0.78944,0.75296,0.55406,2.43955,0.00034841,0.00034841,0.00034841
106,2457.94,0.51778,0.35424,1.35573,0.94518,0.91298,0.94766,0.7865,0.75495,0.54798,2.44913,0.000341077,0.000341077,0.000341077
107,2480.74,0.51169,0.35025,1.371,0.94707,0.89985,0.95224,0.79213,0.75446,0.53469,2.46705,0.000333744,0.000333744,0.000333744
108,2503.47,0.50758,0.34808,1.34985,0.93052,0.92321,0.95183,0.78942,0.7449,0.54765,2.38046,0.000326412,0.000326412,0.000326412
109,2526.25,0.50778,0.34835,1.3643,0.92821,0.92413,0.9552,0.7904,0.75296,0.54652,2.33191,0.000319079,0.000319079,0.000319079
110,2549.02,0.50095,0.34781,1.35002,0.95055,0.90693,0.9517,0.78899,0.75534,0.54401,2.3493,0.000311747,0.000311747,0.000311747
111,2571.93,0.50878,0.34515,1.36814,0.94699,0.91709,0.95628,0.79233,0.75043,0.55185,2.4456,0.000304414,0.000304414,0.000304414
112,2594.87,0.50723,0.34553,1.3731,0.93925,0.92111,0.95674,0.79196,0.74527,0.53884,2.37353,0.000297081,0.000297081,0.000297081
113,2617.97,0.49597,0.33678,1.35795,0.94416,0.91565,0.9572,0.79901,0.7472,0.54237,2.41858,0.000289749,0.000289749,0.000289749
114,2641.27,0.49104,0.33835,1.34171,0.93337,0.92015,0.95342,0.79187,0.7464,0.54155,2.42605,0.000282416,0.000282416,0.000282416
115,2664.38,0.48937,0.33612,1.35313,0.93279,0.91969,0.95408,0.79703,0.73435,0.5467,2.4148,0.000275084,0.000275084,0.000275084
116,2687.21,0.49285,0.34197,1.3698,0.93427,0.91937,0.95393,0.79259,0.74421,0.54318,2.40996,0.000267751,0.000267751,0.000267751
117,2709.89,0.48457,0.33535,1.36895,0.953,0.90985,0.9555,0.79666,0.75295,0.54073,2.52534,0.000260418,0.000260418,0.000260418
118,2732.62,0.49573,0.33345,1.35252,0.95641,0.91419,0.95657,0.79545,0.74683,0.53344,2.35999,0.000253086,0.000253086,0.000253086
119,2755.48,0.48177,0.33252,1.34346,0.95493,0.91406,0.95842,0.79934,0.74773,0.53431,2.45579,0.000245753,0.000245753,0.000245753
120,2778.54,0.48778,0.33179,1.36586,0.95368,0.91458,0.95937,0.80168,0.7469,0.52931,2.50667,0.000238421,0.000238421,0.000238421
121,2801.4,0.47843,0.32996,1.33953,0.95812,0.90854,0.96058,0.80081,0.74295,0.52746,2.42436,0.000231088,0.000231088,0.000231088
122,2824.3,0.47851,0.33268,1.32125,0.93563,0.92149,0.95468,0.79487,0.7442,0.54125,2.49134,0.000223755,0.000223755,0.000223755
123,2847.07,0.47712,0.3315,1.33078,0.95691,0.90855,0.96062,0.79264,0.75024,0.53853,2.56358,0.000216423,0.000216423,0.000216423
124,2869.97,0.47044,0.32577,1.31808,0.94344,0.91731,0.95919,0.79016,0.7632,0.55434,2.51179,0.00020909,0.00020909,0.00020909
125,2892.71,0.47111,0.32559,1.34078,0.94317,0.91839,0.9558,0.79111,0.75907,0.54887,2.44642,0.000201758,0.000201758,0.000201758
126,2916.22,0.46809,0.32376,1.31817,0.94722,0.92845,0.9554,0.79236,0.75871,0.54449,2.47182,0.000194425,0.000194425,0.000194425
127,2939.9,0.46693,0.3229,1.33309,0.95596,0.91835,0.95764,0.79691,0.74343,0.54695,2.49828,0.000187092,0.000187092,0.000187092
128,2962.49,0.45944,0.32155,1.31407,0.94827,0.90613,0.95289,0.78943,0.74812,0.54091,2.43892,0.00017976,0.00017976,0.00017976
129,2985.39,0.45257,0.31841,1.27674,0.94139,0.90993,0.95239,0.78859,0.75392,0.55786,2.44331,0.000172427,0.000172427,0.000172427
130,3008.09,0.46781,0.32445,1.30766,0.95739,0.90358,0.95143,0.79468,0.74601,0.54415,2.42286,0.000165095,0.000165095,0.000165095
131,3030.83,0.456,0.31883,1.30004,0.9426,0.91575,0.9519,0.79177,0.7561,0.53914,2.49731,0.000157762,0.000157762,0.000157762
132,3053.64,0.45165,0.31565,1.31704,0.93734,0.91547,0.9536,0.79126,0.75725,0.54377,2.43657,0.000150429,0.000150429,0.000150429
133,3076.54,0.44988,0.31223,1.31224,0.93806,0.92443,0.9558,0.79704,0.74876,0.52066,2.52397,0.000143097,0.000143097,0.000143097
134,3099.07,0.44285,0.31238,1.32586,0.93913,0.91773,0.95691,0.7952,0.74529,0.5341,2.46503,0.000135764,0.000135764,0.000135764
135,3121.93,0.449,0.31247,1.3117,0.94251,0.91339,0.95514,0.79963,0.74519,0.53258,2.47516,0.000128432,0.000128432,0.000128432
136,3144.75,0.43857,0.30645,1.2852,0.94928,0.91239,0.95483,0.80062,0.7417,0.53663,2.4357,0.000121099,0.000121099,0.000121099
137,3167.59,0.44964,0.31368,1.29448,0.95051,0.91287,0.95374,0.80068,0.73811,0.53174,2.48552,0.000113766,0.000113766,0.000113766
138,3190.56,0.44283,0.31024,1.28532,0.94995,0.90845,0.9517,0.79646,0.74003,0.53626,2.48987,0.000106434,0.000106434,0.000106434
139,3213.46,0.44111,0.3098,1.31838,0.9406,0.92207,0.95575,0.79824,0.7371,0.53298,2.50944,9.91012e-05,9.91012e-05,9.91012e-05
140,3236.43,0.43863,0.30668,1.29948,0.94168,0.91642,0.95455,0.79997,0.73248,0.53644,2.53483,9.17686e-05,9.17686e-05,9.17686e-05
141,3272.25,0.42056,0.29933,1.29459,0.95199,0.89979,0.95074,0.79237,0.744,0.53975,2.51183,8.4436e-05,8.4436e-05,8.4436e-05
142,3294.93,0.413,0.28769,1.29929,0.94701,0.91051,0.94911,0.79296,0.74803,0.54389,2.48832,7.71034e-05,7.71034e-05,7.71034e-05
143,3317.62,0.42232,0.31339,1.30843,0.95638,0.90471,0.95078,0.79616,0.74544,0.54857,2.53067,6.97708e-05,6.97708e-05,6.97708e-05
144,3340.54,0.4104,0.29161,1.28346,0.95673,0.90298,0.95036,0.79797,0.74486,0.55056,2.49876,6.24382e-05,6.24382e-05,6.24382e-05
145,3363.32,0.40702,0.28851,1.28238,0.94338,0.90978,0.94999,0.79829,0.74114,0.55273,2.51613,5.51056e-05,5.51056e-05,5.51056e-05
146,3386.28,0.38539,0.27807,1.28284,0.95644,0.89942,0.9492,0.79767,0.73924,0.54433,2.49039,4.7773e-05,4.7773e-05,4.7773e-05
147,3409.04,0.39526,0.28229,1.29447,0.9421,0.90933,0.95136,0.80133,0.73565,0.54448,2.48743,4.04404e-05,4.04404e-05,4.04404e-05
148,3431.78,0.37721,0.27596,1.25778,0.95057,0.90535,0.95109,0.80041,0.73495,0.54294,2.50461,3.31078e-05,3.31078e-05,3.31078e-05
149,3454.7,0.38844,0.27602,1.27311,0.95182,0.90307,0.95053,0.80172,0.73397,0.54092,2.45055,2.57752e-05,2.57752e-05,2.57752e-05
150,3477.66,0.38258,0.27467,1.26275,0.95505,0.90011,0.9494,0.80073,0.73705,0.54976,2.44903,1.84426e-05,1.84426e-05,1.84426e-05
