epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,718.291,0.66645,0.47397,1.72031,0.87935,0.8242,0.88176,0.64934,1.07838,0.83281,2.33822,0.000667378,0.000667378,0.000667378
123,724.165,0.66768,0.48814,1.74832,0.86228,0.83332,0.86131,0.62983,1.09716,0.8626,2.39489,0.000663711,0.000663711,0.000663711
124,730.011,0.62899,0.45841,1.65984,0.83628,0.82633,0.8624,0.63765,1.08982,0.83209,2.39967,0.000660045,0.000660045,0.000660045
125,735.856,0.61653,0.46181,1.64699,0.85536,0.81064,0.8686,0.63576,1.09519,0.85417,2.31077,0.000656379,0.000656379,0.000656379
126,741.807,0.65672,0.47421,1.68982,0.8122,0.83666,0.86073,0.63653,1.11318,0.88689,2.42601,0.000652712,0.000652712,0.000652712
127,747.715,0.68672,0.5143,1.74865,0.81537,0.84329,0.86045,0.63268,1.1068,0.89542,2.42085,0.000649046,0.000649046,0.000649046
128,753.63,0.64221,0.47058,1.71302,0.80277,0.84543,0.8591,0.62879,1.09409,0.88992,2.39055,0.00064538,0.00064538,0.00064538
129,759.54,0.63465,0.46416,1.85332,0.86416,0.82297,0.8816,0.64708,1.07168,0.86732,2.3294,0.000641714,0.000641714,0.000641714
130,765.399,0.64078,0.45693,1.708,0.89214,0.81749,0.8893,0.64864,1.07015,0.86204,2.389,0.000638047,0.000638047,0.000638047
131,771.387,0.66511,0.46807,1.74723,0.91372,0.80072,0.89661,0.65402,1.07293,0.82664,2.38909,0.000634381,0.000634381,0.000634381
132,777.432,0.67376,0.47805,1.72909,0.92865,0.77963,0.89035,0.65448,1.06081,0.84908,2.4515,0.000630715,0.000630715,0.000630715
133,783.312,0.6683,0.49549,1.69381,0.91413,0.79836,0.89958,0.66007,1.05861,0.84381,2.43441,0.000627048,0.000627048,0.000627048
134,789.395,0.6307,0.47351,1.71983,0.87372,0.82326,0.90194,0.65542,1.08421,0.84565,2.47055,0.000623382,0.000623382,0.000623382
